Country,Feature,Elasticity
CH,Patent Attorneys_patent attorney_yearly_avg_lag2,-7.610194617904025e-05
CH,Patent Attorneys_patent attorney_yearly_avg_lag3,-7.700481036127236e-05
CH,Patent Attorneys_patent registration_mean_YTD,0.0
CH,Patent Attorneys_patent registration_yearly_avg_lag1,0.0
CH,Patent Attorneys_patent registration_yearly_avg_lag2,0.0
CH,Patent Attorneys_patent registration_yearly_avg_lag3,0.0
CH,R&D Employees_R&D jobs_mean_YTD,0.0
CH,R&D Employees_R&D jobs_yearly_avg_lag1,0.0
CH,R&D Employees_R&D jobs_yearly_avg_lag2,0.0
CH,R&D Employees_R&D jobs_yearly_avg_lag3,0.0
CH,Research Institutions_collaboration with industry_mean_YTD,0.0
CH,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
CH,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
CH,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
CH,Research Institutions_research grant_mean_YTD,-0.00035977458771542715
CH,Research Institutions_research grant_yearly_avg_lag1,8.817649081936993e-05
CH,Research Institutions_research grant_yearly_avg_lag2,0.00010923813351837453
CH,Research Institutions_research grant_yearly_avg_lag3,0.0001326448503093724
CH,Tax Authorities_R&D tax credit_mean_YTD,0.0
CH,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.0
CH,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.0
CH,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.0
CH,VCs_VC investment_mean_YTD,0.0
CH,VCs_VC investment_yearly_avg_lag1,0.0
CH,VCs_VC investment_yearly_avg_lag2,0.0
CH,VCs_VC investment_yearly_avg_lag3,0.0
CH,VCs_startup funding_mean_YTD,0.0
CH,VCs_startup funding_yearly_avg_lag1,0.0
CH,VCs_startup funding_yearly_avg_lag2,0.0
CH,VCs_startup funding_yearly_avg_lag3,0.0
CH,Year,0.022587102183717348
CH,rd_expenditure_lag1,0.4875683128124192
CH,rd_expenditure_lag2,0.2861458584666252
CH,rd_expenditure_lag3,0.2164404241456872
CH,rd_expenditure_missing_lag1,0.0
CH,rd_expenditure_missing_lag2,0.0
CH,rd_expenditure_missing_lag3,0.0
CN,Businesses_R&D expenditure_mean_YTD,0.0
CN,Businesses_R&D expenditure_yearly_avg_lag1,0.0
CN,Businesses_R&D expenditure_yearly_avg_lag2,0.0
CN,Businesses_R&D expenditure_yearly_avg_lag3,0.0
CN,Businesses_product development_mean_YTD,-5.3780392090629905e-05
CN,Businesses_product development_yearly_avg_lag1,9.81107248662738e-06
CN,Businesses_product development_yearly_avg_lag2,3.68642218199966e-06
CN,Businesses_product development_yearly_avg_lag3,3.1776202886248937e-06
CN,Consulting Firms_innovation management_mean_YTD,-3.099717384066025e-05
CN,Consulting Firms_innovation management_yearly_avg_lag1,-3.6322386276879116e-06
CN,Consulting Firms_innovation management_yearly_avg_lag2,-2.5249232276109977e-06
CN,Consulting Firms_innovation management_yearly_avg_lag3,-2.432689492707141e-06
CN,Consulting Firms_innovation strategy_mean_YTD,-4.267241389243281e-06
CN,Consulting Firms_innovation strategy_yearly_avg_lag1,-7.185838894656626e-07
CN,Consulting Firms_innovation strategy_yearly_avg_lag2,-6.616061964450637e-07
CN,Consulting Firms_innovation strategy_yearly_avg_lag3,-6.044673900760245e-07
CN,Government agencies_government grants_mean_YTD,0.0
CN,Government agencies_government grants_yearly_avg_lag1,0.0
CN,Government agencies_government grants_yearly_avg_lag2,0.0
CN,Government agencies_government grants_yearly_avg_lag3,0.0
CN,Government agencies_research funding_mean_YTD,0.0
CN,Government agencies_research funding_yearly_avg_lag1,0.0
CN,Government agencies_research funding_yearly_avg_lag2,0.0
CN,Government agencies_research funding_yearly_avg_lag3,0.0
CN,Innovation Hubs_startup incubation_mean_YTD,0.0
CN,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
CN,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
CN,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
CN,Innovation Hubs_technology park_mean_YTD,0.0
CN,Innovation Hubs_technology park_yearly_avg_lag1,0.0
CN,Innovation Hubs_technology park_yearly_avg_lag2,0.0
CN,Innovation Hubs_technology park_yearly_avg_lag3,0.0
CN,Month,-0.0002437036496357905
CN,Patent Attorneys_patent attorney_mean_YTD,0.0
CN,Patent Attorneys_patent attorney_yearly_avg_lag1,0.0
CN,Patent Attorneys_patent attorney_yearly_avg_lag2,0.0
CN,Patent Attorneys_patent attorney_yearly_avg_lag3,0.0
CN,Patent Attorneys_patent registration_mean_YTD,0.0
CN,Patent Attorneys_patent registration_yearly_avg_lag1,0.0
CN,Patent Attorneys_patent registration_yearly_avg_lag2,0.0
CN,Patent Attorneys_patent registration_yearly_avg_lag3,0.0
CN,R&D Employees_R&D jobs_mean_YTD,0.0
CN,R&D Employees_R&D jobs_yearly_avg_lag1,0.0
CN,R&D Employees_R&D jobs_yearly_avg_lag2,0.0
CN,R&D Employees_R&D jobs_yearly_avg_lag3,0.0
CN,Research Institutions_collaboration with industry_mean_YTD,0.0
CN,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
CN,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
CN,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
CN,Research Institutions_research grant_mean_YTD,0.0
CN,Research Institutions_research grant_yearly_avg_lag1,0.0
CN,Research Institutions_research grant_yearly_avg_lag2,0.0
CN,Research Institutions_research grant_yearly_avg_lag3,0.0
CN,Tax Authorities_R&D tax credit_mean_YTD,0.0
CN,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.0
CN,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.0
CN,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.0
CN,VCs_VC investment_mean_YTD,0.0
CN,VCs_VC investment_yearly_avg_lag1,0.0
CN,VCs_VC investment_yearly_avg_lag2,0.0
CN,VCs_VC investment_yearly_avg_lag3,0.0
CN,VCs_startup funding_mean_YTD,0.0
CN,VCs_startup funding_yearly_avg_lag1,0.0
CN,VCs_startup funding_yearly_avg_lag2,0.0
CN,VCs_startup funding_yearly_avg_lag3,0.0
CN,Year,0.001995567786740139
CN,rd_expenditure_lag1,0.48862524080276487
CN,rd_expenditure_lag2,0.2880760304927826
CN,rd_expenditure_lag3,0.21540483036637306
CN,rd_expenditure_missing_lag1,0.0
CN,rd_expenditure_missing_lag2,0.0
CN,rd_expenditure_missing_lag3,0.0
DE,Businesses_R&D expenditure_mean_YTD,0.0
DE,Businesses_R&D expenditure_yearly_avg_lag1,0.0
DE,Businesses_R&D expenditure_yearly_avg_lag2,0.0
DE,Businesses_R&D expenditure_yearly_avg_lag3,0.0
DE,Businesses_product development_mean_YTD,-0.0004397770071215543
DE,Businesses_product development_yearly_avg_lag1,7.118914084661028e-05
DE,Businesses_product development_yearly_avg_lag2,2.9464294922855358e-05
DE,Businesses_product development_yearly_avg_lag3,2.5223471612278912e-05
DE,Consulting Firms_innovation management_mean_YTD,-0.0006350667007015643
DE,Consulting Firms_innovation management_yearly_avg_lag1,-7.169461775244472e-05
DE,Consulting Firms_innovation management_yearly_avg_lag2,-4.864618416877044e-05
DE,Consulting Firms_innovation management_yearly_avg_lag3,-4.8552123354800806e-05
DE,Consulting Firms_innovation strategy_mean_YTD,-0.00027952769037368824
DE,Consulting Firms_innovation strategy_yearly_avg_lag1,-2.4997340712488497e-05
DE,Consulting Firms_innovation strategy_yearly_avg_lag2,-2.318639891455852e-05
DE,Consulting Firms_innovation strategy_yearly_avg_lag3,-2.312618131921129e-05
DE,Government agencies_government grants_mean_YTD,-9.241135457392555e-05
DE,Government agencies_government grants_yearly_avg_lag1,-6.3889210519275275e-06
DE,Government agencies_government grants_yearly_avg_lag2,-1.2300303783489623e-05
DE,Government agencies_government grants_yearly_avg_lag3,-9.122664941744066e-06
DE,Government agencies_research funding_mean_YTD,-0.00025584737658173554
DE,Government agencies_research funding_yearly_avg_lag1,7.656370021961702e-06
DE,Government agencies_research funding_yearly_avg_lag2,1.2549343469905308e-05
DE,Government agencies_research funding_yearly_avg_lag3,1.917497159163097e-05
DE,Innovation Hubs_startup incubation_mean_YTD,0.0
DE,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
DE,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
DE,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
DE,Innovation Hubs_technology park_mean_YTD,-0.0003738973317328698
DE,Innovation Hubs_technology park_yearly_avg_lag1,-2.7699387041409427e-05
DE,Innovation Hubs_technology park_yearly_avg_lag2,-1.843269605393469e-05
DE,Innovation Hubs_technology park_yearly_avg_lag3,-1.3959663797585796e-05
DE,Month,-0.0004011323677287158
DE,Patent Attorneys_patent attorney_mean_YTD,-0.00017463825154791717
DE,Patent Attorneys_patent attorney_yearly_avg_lag1,-9.84331424946549e-06
DE,Patent Attorneys_patent attorney_yearly_avg_lag2,-9.34142501836136e-06
DE,Patent Attorneys_patent attorney_yearly_avg_lag3,-9.620830797374321e-06
DE,Patent Attorneys_patent registration_mean_YTD,0.0
DE,Patent Attorneys_patent registration_yearly_avg_lag1,0.0
DE,Patent Attorneys_patent registration_yearly_avg_lag2,0.0
DE,Patent Attorneys_patent registration_yearly_avg_lag3,0.0
DE,R&D Employees_R&D jobs_mean_YTD,-0.0001310792596981147
DE,R&D Employees_R&D jobs_yearly_avg_lag1,-8.372421396130403e-06
DE,R&D Employees_R&D jobs_yearly_avg_lag2,-1.2404177224115385e-05
DE,R&D Employees_R&D jobs_yearly_avg_lag3,-1.0602819136407515e-05
DE,Research Institutions_collaboration with industry_mean_YTD,0.0
DE,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
DE,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
DE,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
DE,Research Institutions_research grant_mean_YTD,-0.00015115054966823542
DE,Research Institutions_research grant_yearly_avg_lag1,1.3300665477048418e-05
DE,Research Institutions_research grant_yearly_avg_lag2,1.4659790500174931e-05
DE,Research Institutions_research grant_yearly_avg_lag3,1.7722323066716717e-05
DE,Tax Authorities_R&D tax credit_mean_YTD,0.0
DE,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.0
DE,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.0
DE,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.0
DE,VCs_VC investment_mean_YTD,-1.9845717481286013e-05
DE,VCs_VC investment_yearly_avg_lag1,-1.274243971065441e-05
DE,VCs_VC investment_yearly_avg_lag2,-2.42956136487408e-05
DE,VCs_VC investment_yearly_avg_lag3,-2.539027649963978e-05
DE,VCs_startup funding_mean_YTD,-0.00019164901145588434
DE,VCs_startup funding_yearly_avg_lag1,7.015174536124603e-05
DE,VCs_startup funding_yearly_avg_lag2,9.402754347523241e-05
DE,VCs_startup funding_yearly_avg_lag3,9.483049807724366e-05
DE,Year,0.0033034464250095495
DE,rd_expenditure_lag1,0.4898038079177052
DE,rd_expenditure_lag2,0.29060897120266904
DE,rd_expenditure_lag3,0.2198249684754482
DE,rd_expenditure_missing_lag1,0.0
DE,rd_expenditure_missing_lag2,0.0
DE,rd_expenditure_missing_lag3,0.0
GB,Businesses_R&D expenditure_mean_YTD,-0.0005326503168444932
GB,Businesses_R&D expenditure_yearly_avg_lag1,-2.330693119443877e-05
GB,Businesses_R&D expenditure_yearly_avg_lag2,6.227685616977396e-06
GB,Businesses_R&D expenditure_yearly_avg_lag3,-1.6747282271270787e-05
GB,Businesses_product development_mean_YTD,-0.0021839410908410864
GB,Businesses_product development_yearly_avg_lag1,0.000328423120704842
GB,Businesses_product development_yearly_avg_lag2,0.00014363309649449244
GB,Businesses_product development_yearly_avg_lag3,0.0001248582869724294
GB,Consulting Firms_innovation management_mean_YTD,-0.0013274194745022353
GB,Consulting Firms_innovation management_yearly_avg_lag1,-0.00015665344593192762
GB,Consulting Firms_innovation management_yearly_avg_lag2,-0.00010680104709721986
GB,Consulting Firms_innovation management_yearly_avg_lag3,-0.00010627920370910887
GB,Consulting Firms_innovation strategy_mean_YTD,-0.0003681443562196695
GB,Consulting Firms_innovation strategy_yearly_avg_lag1,-4.1273913197845545e-05
GB,Consulting Firms_innovation strategy_yearly_avg_lag2,-3.854053082966747e-05
GB,Consulting Firms_innovation strategy_yearly_avg_lag3,-3.7960721012054954e-05
GB,Government agencies_government grants_mean_YTD,-0.0019704760665208046
GB,Government agencies_government grants_yearly_avg_lag1,-0.0001598049864965519
GB,Government agencies_government grants_yearly_avg_lag2,-0.00031077677909141846
GB,Government agencies_government grants_yearly_avg_lag3,-0.00023885693149443824
GB,Government agencies_research funding_mean_YTD,-0.00162552945689778
GB,Government agencies_research funding_yearly_avg_lag1,4.903764844736239e-05
GB,Government agencies_research funding_yearly_avg_lag2,8.256500315396944e-05
GB,Government agencies_research funding_yearly_avg_lag3,0.00013652220524239635
GB,Innovation Hubs_startup incubation_mean_YTD,0.0
GB,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
GB,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
GB,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
GB,Innovation Hubs_technology park_mean_YTD,-0.003067484638670452
GB,Innovation Hubs_technology park_yearly_avg_lag1,-0.00023026982539980082
GB,Innovation Hubs_technology park_yearly_avg_lag2,-0.0001531089065779132
GB,Innovation Hubs_technology park_yearly_avg_lag3,-0.00011167308790997292
GB,Month,-0.0009014457655212027
GB,Patent Attorneys_patent attorney_mean_YTD,-0.0009556335617989217
GB,Patent Attorneys_patent attorney_yearly_avg_lag1,-4.736878801133681e-05
GB,Patent Attorneys_patent attorney_yearly_avg_lag2,-4.5643842454548135e-05
GB,Patent Attorneys_patent attorney_yearly_avg_lag3,-4.6030690958270334e-05
GB,Patent Attorneys_patent registration_mean_YTD,-0.00036599661114616373
GB,Patent Attorneys_patent registration_yearly_avg_lag1,7.816628083494861e-05
GB,Patent Attorneys_patent registration_yearly_avg_lag2,8.347451839344185e-05
GB,Patent Attorneys_patent registration_yearly_avg_lag3,0.00010375326202578931
GB,R&D Employees_R&D jobs_mean_YTD,0.0
GB,R&D Employees_R&D jobs_yearly_avg_lag1,0.0
GB,R&D Employees_R&D jobs_yearly_avg_lag2,0.0
GB,R&D Employees_R&D jobs_yearly_avg_lag3,0.0
GB,Research Institutions_collaboration with industry_mean_YTD,0.0
GB,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
GB,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
GB,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
GB,Research Institutions_research grant_mean_YTD,-0.0012656795411616754
GB,Research Institutions_research grant_yearly_avg_lag1,0.00016020488693825564
GB,Research Institutions_research grant_yearly_avg_lag2,0.00018419314288952262
GB,Research Institutions_research grant_yearly_avg_lag3,0.00022303834371465806
GB,Tax Authorities_R&D tax credit_mean_YTD,-0.000513284075898837
GB,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.00014368686553704416
GB,Tax Authorities_R&D tax credit_yearly_avg_lag2,1.9029767021162446e-05
GB,Tax Authorities_R&D tax credit_yearly_avg_lag3,4.9661453231513434e-05
GB,VCs_VC investment_mean_YTD,-0.00012117812104517009
GB,VCs_VC investment_yearly_avg_lag1,-7.160453720768022e-05
GB,VCs_VC investment_yearly_avg_lag2,-0.00013503888157395
GB,VCs_VC investment_yearly_avg_lag3,-0.00014362750833683867
GB,VCs_startup funding_mean_YTD,-0.0006735646580140879
GB,VCs_startup funding_yearly_avg_lag1,0.000286330517279897
GB,VCs_startup funding_yearly_avg_lag2,0.00039045368018350655
GB,VCs_startup funding_yearly_avg_lag3,0.0003988904924164782
GB,Year,0.0070317371803067736
GB,rd_expenditure_lag1,0.4912809122240905
GB,rd_expenditure_lag2,0.291571576035384
GB,rd_expenditure_lag3,0.2200468649071726
GB,rd_expenditure_missing_lag1,0.0
GB,rd_expenditure_missing_lag2,0.0
GB,rd_expenditure_missing_lag3,0.0
JP,Businesses_R&D expenditure_mean_YTD,0.0
JP,Businesses_R&D expenditure_yearly_avg_lag1,0.0
JP,Businesses_R&D expenditure_yearly_avg_lag2,0.0
JP,Businesses_R&D expenditure_yearly_avg_lag3,0.0
JP,Businesses_product development_mean_YTD,0.0
JP,Businesses_product development_yearly_avg_lag1,0.0
JP,Businesses_product development_yearly_avg_lag2,0.0
JP,Businesses_product development_yearly_avg_lag3,0.0
JP,Consulting Firms_innovation management_mean_YTD,-0.00011936044764271186
JP,Consulting Firms_innovation management_yearly_avg_lag1,-1.3647788997015754e-05
JP,Consulting Firms_innovation management_yearly_avg_lag2,-9.857416252866708e-06
JP,Consulting Firms_innovation management_yearly_avg_lag3,-9.84391601338322e-06
JP,Consulting Firms_innovation strategy_mean_YTD,-6.93413099936046e-05
JP,Consulting Firms_innovation strategy_yearly_avg_lag1,-4.811771225871306e-06
JP,Consulting Firms_innovation strategy_yearly_avg_lag2,-4.636168608593162e-06
JP,Consulting Firms_innovation strategy_yearly_avg_lag3,-4.602692451558339e-06
JP,Government agencies_government grants_mean_YTD,0.0
JP,Government agencies_government grants_yearly_avg_lag1,0.0
JP,Government agencies_government grants_yearly_avg_lag2,0.0
JP,Government agencies_government grants_yearly_avg_lag3,0.0
JP,Government agencies_research funding_mean_YTD,-9.5029966478646e-05
JP,Government agencies_research funding_yearly_avg_lag1,2.3269020350225205e-06
JP,Government agencies_research funding_yearly_avg_lag2,4.515727790720226e-06
JP,Government agencies_research funding_yearly_avg_lag3,8.574123990331207e-06
JP,Innovation Hubs_startup incubation_mean_YTD,0.0
JP,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
JP,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
JP,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
JP,Innovation Hubs_technology park_mean_YTD,-0.0002032985592819202
JP,Innovation Hubs_technology park_yearly_avg_lag1,-1.5170952674057132e-05
JP,Innovation Hubs_technology park_yearly_avg_lag2,-1.0020741864787272e-05
JP,Innovation Hubs_technology park_yearly_avg_lag3,-7.551255639950598e-06
JP,Month,-0.0002705350845044977
JP,Patent Attorneys_patent attorney_mean_YTD,-8.024089920186468e-05
JP,Patent Attorneys_patent attorney_yearly_avg_lag1,-4.523131716875166e-06
JP,Patent Attorneys_patent attorney_yearly_avg_lag2,-4.364571099279641e-06
JP,Patent Attorneys_patent attorney_yearly_avg_lag3,-4.303985178921721e-06
JP,Patent Attorneys_patent registration_mean_YTD,0.0
JP,Patent Attorneys_patent registration_yearly_avg_lag1,0.0
JP,Patent Attorneys_patent registration_yearly_avg_lag2,0.0
JP,Patent Attorneys_patent registration_yearly_avg_lag3,0.0
JP,R&D Employees_R&D jobs_mean_YTD,0.0
JP,R&D Employees_R&D jobs_yearly_avg_lag1,0.0
JP,R&D Employees_R&D jobs_yearly_avg_lag2,0.0
JP,R&D Employees_R&D jobs_yearly_avg_lag3,0.0
JP,Research Institutions_collaboration with industry_mean_YTD,0.0
JP,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
JP,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
JP,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
JP,Research Institutions_research grant_mean_YTD,-9.675166199775813e-05
JP,Research Institutions_research grant_yearly_avg_lag1,1.048578417504504e-05
JP,Research Institutions_research grant_yearly_avg_lag2,1.1619868760333148e-05
JP,Research Institutions_research grant_yearly_avg_lag3,1.3895639336044331e-05
JP,Tax Authorities_R&D tax credit_mean_YTD,0.0
JP,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.0
JP,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.0
JP,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.0
JP,VCs_VC investment_mean_YTD,0.0
JP,VCs_VC investment_yearly_avg_lag1,0.0
JP,VCs_VC investment_yearly_avg_lag2,0.0
JP,VCs_VC investment_yearly_avg_lag3,0.0
JP,VCs_startup funding_mean_YTD,-4.667698452897679e-05
JP,VCs_startup funding_yearly_avg_lag1,1.9172318820563014e-05
JP,VCs_startup funding_yearly_avg_lag2,2.5427809301960963e-05
JP,VCs_startup funding_yearly_avg_lag3,2.6163750586762774e-05
JP,Year,0.002111032333535453
JP,rd_expenditure_lag1,0.48821847054405487
JP,rd_expenditure_lag2,0.29015545784563257
JP,rd_expenditure_lag3,0.22013832320985588
JP,rd_expenditure_missing_lag1,0.0
JP,rd_expenditure_missing_lag2,0.0
JP,rd_expenditure_missing_lag3,0.0
KR,Businesses_R&D expenditure_mean_YTD,0.0
KR,Businesses_R&D expenditure_yearly_avg_lag1,0.0
KR,Businesses_R&D expenditure_yearly_avg_lag2,0.0
KR,Businesses_R&D expenditure_yearly_avg_lag3,0.0
KR,Businesses_product development_mean_YTD,-0.0005635035185637857
KR,Businesses_product development_yearly_avg_lag1,7.376940301030897e-05
KR,Businesses_product development_yearly_avg_lag2,3.107496289820639e-05
