Country,Feature,Elasticity
CH,Government agencies_research funding_yearly_avg_lag2,0.0
CH,Government agencies_research funding_yearly_avg_lag3,0.0
CH,Innovation Hubs_startup incubation_mean_YTD,0.0
CH,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
CH,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
CH,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
CH,Innovation Hubs_technology park_mean_YTD,0.0
CH,Innovation Hubs_technology park_yearly_avg_lag1,0.0
CH,Innovation Hubs_technology park_yearly_avg_lag2,0.0
CH,Innovation Hubs_technology park_yearly_avg_lag3,0.0
CH,Month,-0.0012902475280584657
CH,Patent Attorneys_patent attorney_mean_YTD,-0.0003112499920721997
CH,Patent Attorneys_patent attorney_yearly_avg_lag1,0.00016966941512648538
CH,Patent Attorneys_patent attorney_yearly_avg_lag2,0.00018242965420324167
CH,Patent Attorneys_patent attorney_yearly_avg_lag3,0.0001734986798986765
CH,Patent Attorneys_patent registration_mean_YTD,0.0
CH,Patent Attorneys_patent registration_yearly_avg_lag1,0.0
CH,Patent Attorneys_patent registration_yearly_avg_lag2,0.0
CH,Patent Attorneys_patent registration_yearly_avg_lag3,0.0
CH,R&D Employees_R&D jobs_mean_YTD,0.0
CH,R&D Employees_R&D jobs_yearly_avg_lag1,0.0
CH,R&D Employees_R&D jobs_yearly_avg_lag2,0.0
CH,R&D Employees_R&D jobs_yearly_avg_lag3,0.0
CH,Research Institutions_collaboration with industry_mean_YTD,0.0
CH,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
CH,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
CH,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
CH,Research Institutions_research grant_mean_YTD,-7.916783699459171e-05
CH,Research Institutions_research grant_yearly_avg_lag1,0.00012010503825790475
CH,Research Institutions_research grant_yearly_avg_lag2,0.00013056177837305377
CH,Research Institutions_research grant_yearly_avg_lag3,0.00014478748921863458
CH,Tax Authorities_R&D tax credit_mean_YTD,0.0
CH,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.0
CH,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.0
CH,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.0
CH,VCs_VC investment_mean_YTD,0.0
CH,VCs_VC investment_yearly_avg_lag1,0.0
CH,VCs_VC investment_yearly_avg_lag2,0.0
CH,VCs_VC investment_yearly_avg_lag3,0.0
CH,VCs_startup funding_mean_YTD,0.0
CH,VCs_startup funding_yearly_avg_lag1,0.0
CH,VCs_startup funding_yearly_avg_lag2,0.0
CH,VCs_startup funding_yearly_avg_lag3,0.0
CH,Year,0.019054248175095944
CH,export_vol_lag1,0.00025016182709285725
CH,export_vol_lag2,0.00015919804397006892
CH,export_vol_lag3,0.00012170891057480948
CH,gdpca_lag1,0.08624891457813126
CH,gdpca_lag2,-0.00297561534950676
CH,gdpca_lag3,-0.06541589842665763
CH,import_vol_lag1,0.00019594713932660635
CH,import_vol_lag2,0.00016379789551700967
CH,import_vol_lag3,0.00015243841011440616
CH,inflation_lag1,0.0013527802394015626
CH,inflation_lag2,0.0012681242757632087
CH,inflation_lag3,0.0012107257380627008
CH,population_lag1,0.00037830545763773403
CH,population_lag2,0.0003782464607086565
CH,population_lag3,0.00037768421385581385
CH,rd_expenditure_lag1,0.3903483319140616
CH,rd_expenditure_lag2,0.3099561606844266
CH,rd_expenditure_lag3,0.28105615150360835
CH,rd_expenditure_missing_lag1,0.0
CH,rd_expenditure_missing_lag2,0.0
CH,rd_expenditure_missing_lag3,0.0
CH,unemp_rate_lag1,-4.5658454480092455e-06
CH,unemp_rate_lag2,-9.77543593957567e-06
CH,unemp_rate_lag3,-6.1119655118177654e-06
CN,Businesses_R&D expenditure_mean_YTD,0.0
CN,Businesses_R&D expenditure_yearly_avg_lag1,0.0
CN,Businesses_R&D expenditure_yearly_avg_lag2,0.0
CN,Businesses_R&D expenditure_yearly_avg_lag3,0.0
CN,Businesses_product development_mean_YTD,-1.1403752869227902e-05
CN,Businesses_product development_yearly_avg_lag1,1.2598347977473168e-05
CN,Businesses_product development_yearly_avg_lag2,9.382014073707978e-06
CN,Businesses_product development_yearly_avg_lag3,8.614632639364571e-06
CN,Consulting Firms_innovation management_mean_YTD,-1.2825290265027434e-05
CN,Consulting Firms_innovation management_yearly_avg_lag1,-1.2647263993130764e-06
CN,Consulting Firms_innovation management_yearly_avg_lag2,-2.2319694289762992e-07
CN,Consulting Firms_innovation management_yearly_avg_lag3,-3.9306140934058933e-07
CN,Consulting Firms_innovation strategy_mean_YTD,-1.0316524057998323e-06
CN,Consulting Firms_innovation strategy_yearly_avg_lag1,7.224461987789255e-07
CN,Consulting Firms_innovation strategy_yearly_avg_lag2,7.484529633074999e-07
CN,Consulting Firms_innovation strategy_yearly_avg_lag3,7.499703278881498e-07
CN,Government agencies_government grants_mean_YTD,0.0
CN,Government agencies_government grants_yearly_avg_lag1,0.0
CN,Government agencies_government grants_yearly_avg_lag2,0.0
CN,Government agencies_government grants_yearly_avg_lag3,0.0
CN,Government agencies_research funding_mean_YTD,0.0
CN,Government agencies_research funding_yearly_avg_lag1,0.0
CN,Government agencies_research funding_yearly_avg_lag2,0.0
CN,Government agencies_research funding_yearly_avg_lag3,0.0
CN,Innovation Hubs_startup incubation_mean_YTD,0.0
CN,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
CN,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
CN,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
CN,Innovation Hubs_technology park_mean_YTD,0.0
CN,Innovation Hubs_technology park_yearly_avg_lag1,0.0
CN,Innovation Hubs_technology park_yearly_avg_lag2,0.0
CN,Innovation Hubs_technology park_yearly_avg_lag3,0.0
CN,Month,-0.00010563955502220778
CN,Patent Attorneys_patent attorney_mean_YTD,0.0
CN,Patent Attorneys_patent attorney_yearly_avg_lag1,0.0
CN,Patent Attorneys_patent attorney_yearly_avg_lag2,0.0
CN,Patent Attorneys_patent attorney_yearly_avg_lag3,0.0
CN,Patent Attorneys_patent registration_mean_YTD,0.0
CN,Patent Attorneys_patent registration_yearly_avg_lag1,0.0
CN,Patent Attorneys_patent registration_yearly_avg_lag2,0.0
CN,Patent Attorneys_patent registration_yearly_avg_lag3,0.0
CN,R&D Employees_R&D jobs_mean_YTD,0.0
CN,R&D Employees_R&D jobs_yearly_avg_lag1,0.0
CN,R&D Employees_R&D jobs_yearly_avg_lag2,0.0
CN,R&D Employees_R&D jobs_yearly_avg_lag3,0.0
CN,Research Institutions_collaboration with industry_mean_YTD,0.0
CN,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
CN,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
CN,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
CN,Research Institutions_research grant_mean_YTD,0.0
CN,Research Institutions_research grant_yearly_avg_lag1,0.0
CN,Research Institutions_research grant_yearly_avg_lag2,0.0
CN,Research Institutions_research grant_yearly_avg_lag3,0.0
CN,Tax Authorities_R&D tax credit_mean_YTD,0.0
CN,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.0
CN,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.0
CN,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.0
CN,VCs_VC investment_mean_YTD,0.0
CN,VCs_VC investment_yearly_avg_lag1,0.0
CN,VCs_VC investment_yearly_avg_lag2,0.0
CN,VCs_VC investment_yearly_avg_lag3,0.0
CN,VCs_startup funding_mean_YTD,0.0
CN,VCs_startup funding_yearly_avg_lag1,0.0
CN,VCs_startup funding_yearly_avg_lag2,0.0
CN,VCs_startup funding_yearly_avg_lag3,0.0
CN,Year,0.0016850326308049262
CN,export_vol_lag1,0.00014381213671367732
CN,export_vol_lag2,8.718156848408398e-05
CN,export_vol_lag3,6.40299803162634e-05
CN,gdpca_lag1,0.0009497660228516907
CN,gdpca_lag2,-1.9014442521438467e-05
CN,gdpca_lag3,-0.0007105295392684639
CN,import_vol_lag1,0.00012743237225004123
CN,import_vol_lag2,0.00010368032164114994
CN,import_vol_lag3,8.756309274212981e-05
CN,inflation_lag1,9.986577025119913e-05
CN,inflation_lag2,9.290195746871177e-05
CN,inflation_lag3,8.810966700548307e-05
CN,population_lag1,0.005552738972008228
CN,population_lag2,0.005561267343349755
CN,population_lag3,0.005569323863834142
CN,rd_expenditure_lag1,0.3914596254825592
CN,rd_expenditure_lag2,0.3117301596403122
CN,rd_expenditure_lag3,0.27911061549186705
CN,rd_expenditure_missing_lag1,0.0
CN,rd_expenditure_missing_lag2,0.0
CN,rd_expenditure_missing_lag3,0.0
CN,unemp_rate_lag1,-5.352175430743955e-07
CN,unemp_rate_lag2,-1.1297002274659463e-06
CN,unemp_rate_lag3,-8.71968002684298e-07
DE,Businesses_R&D expenditure_mean_YTD,0.0
DE,Businesses_R&D expenditure_yearly_avg_lag1,0.0
DE,Businesses_R&D expenditure_yearly_avg_lag2,0.0
DE,Businesses_R&D expenditure_yearly_avg_lag3,0.0
DE,Businesses_product development_mean_YTD,-9.140686206817857e-05
DE,Businesses_product development_yearly_avg_lag1,9.065852243133844e-05
DE,Businesses_product development_yearly_avg_lag2,6.717107791986609e-05
DE,Businesses_product development_yearly_avg_lag3,6.536836357073366e-05
DE,Consulting Firms_innovation management_mean_YTD,-0.00025894062998326985
DE,Consulting Firms_innovation management_yearly_avg_lag1,-2.4504298269766126e-05
DE,Consulting Firms_innovation management_yearly_avg_lag2,-4.973059674754522e-06
DE,Consulting Firms_innovation management_yearly_avg_lag3,-1.0916370308020178e-05
DE,Consulting Firms_innovation strategy_mean_YTD,-7.00567260695201e-05
DE,Consulting Firms_innovation strategy_yearly_avg_lag1,2.3429532928666734e-05
DE,Consulting Firms_innovation strategy_yearly_avg_lag2,2.446101548643624e-05
DE,Consulting Firms_innovation strategy_yearly_avg_lag3,2.587902156110506e-05
DE,Government agencies_government grants_mean_YTD,-3.243473766131441e-05
DE,Government agencies_government grants_yearly_avg_lag1,3.668301399910369e-06
DE,Government agencies_government grants_yearly_avg_lag2,1.3271167645594568e-06
DE,Government agencies_government grants_yearly_avg_lag3,5.224915040261377e-06
DE,Government agencies_research funding_mean_YTD,-6.072860218755673e-05
DE,Government agencies_research funding_yearly_avg_lag1,3.0932344319928446e-05
DE,Government agencies_research funding_yearly_avg_lag2,3.017279839485668e-05
DE,Government agencies_research funding_yearly_avg_lag3,3.464976712091225e-05
DE,Innovation Hubs_startup incubation_mean_YTD,0.0
DE,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
DE,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
DE,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
DE,Innovation Hubs_technology park_mean_YTD,-0.0001014442843806445
DE,Innovation Hubs_technology park_yearly_avg_lag1,2.350755218595465e-05
DE,Innovation Hubs_technology park_yearly_avg_lag2,2.694448894807698e-05
DE,Innovation Hubs_technology park_yearly_avg_lag3,3.3471562835247896e-05
DE,Month,-0.00017392578785035788
DE,Patent Attorneys_patent attorney_mean_YTD,-4.015922291908598e-05
DE,Patent Attorneys_patent attorney_yearly_avg_lag1,2.2884356915462625e-05
DE,Patent Attorneys_patent attorney_yearly_avg_lag2,2.2550920598668433e-05
DE,Patent Attorneys_patent attorney_yearly_avg_lag3,2.1142866013960432e-05
DE,Patent Attorneys_patent registration_mean_YTD,0.0
DE,Patent Attorneys_patent registration_yearly_avg_lag1,0.0
DE,Patent Attorneys_patent registration_yearly_avg_lag2,0.0
DE,Patent Attorneys_patent registration_yearly_avg_lag3,0.0
DE,R&D Employees_R&D jobs_mean_YTD,-2.9840505839056577e-05
DE,R&D Employees_R&D jobs_yearly_avg_lag1,1.4500100142635166e-05
DE,R&D Employees_R&D jobs_yearly_avg_lag2,1.2014544218116437e-05
DE,R&D Employees_R&D jobs_yearly_avg_lag3,1.3260120599737972e-05
DE,Research Institutions_collaboration with industry_mean_YTD,0.0
DE,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
DE,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
DE,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
DE,Research Institutions_research grant_mean_YTD,-3.326243046471935e-05
DE,Research Institutions_research grant_yearly_avg_lag1,1.7104007877959184e-05
DE,Research Institutions_research grant_yearly_avg_lag2,1.6734634178376364e-05
DE,Research Institutions_research grant_yearly_avg_lag3,1.828905228536344e-05
DE,Tax Authorities_R&D tax credit_mean_YTD,0.0
DE,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.0
DE,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.0
DE,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.0
DE,VCs_VC investment_mean_YTD,-1.0877596846399714e-06
DE,VCs_VC investment_yearly_avg_lag1,6.359532491376379e-06
DE,VCs_VC investment_yearly_avg_lag2,4.083938935862023e-06
DE,VCs_VC investment_yearly_avg_lag3,2.645170102481613e-06
DE,VCs_startup funding_mean_YTD,-0.0001361799485088085
DE,VCs_startup funding_yearly_avg_lag1,-5.822135243543317e-06
DE,VCs_startup funding_yearly_avg_lag2,9.792966894632972e-07
DE,VCs_startup funding_yearly_avg_lag3,-9.452128888219441e-08
DE,Year,0.0028056913269067967
DE,export_vol_lag1,5.713176344313468e-05
DE,export_vol_lag2,3.3021548870613714e-05
DE,export_vol_lag3,2.442623202880873e-05
DE,gdpca_lag1,0.009055048331218072
DE,gdpca_lag2,-0.00020794632270607966
DE,gdpca_lag3,-0.0066691306823756825
DE,import_vol_lag1,6.210520116702573e-05
DE,import_vol_lag2,4.906301433790255e-05
DE,import_vol_lag3,3.9164408320152876e-05
DE,inflation_lag1,0.00018894752068541296
DE,inflation_lag2,0.0001771462671020961
DE,inflation_lag3,0.0001686250079352955
DE,population_lag1,0.0005650288221659139
DE,population_lag2,0.0005658571332960566
DE,population_lag3,0.0005656875052281524
DE,rd_expenditure_lag1,0.39407465613085374
DE,rd_expenditure_lag2,0.31621318649161945
DE,rd_expenditure_lag3,0.28665919158576936
DE,rd_expenditure_missing_lag1,0.0
DE,rd_expenditure_missing_lag2,0.0
DE,rd_expenditure_missing_lag3,0.0
DE,unemp_rate_lag1,-1.6590695921433867e-06
DE,unemp_rate_lag2,-3.407408028518952e-06
DE,unemp_rate_lag3,-1.8701304184067955e-06
GB,Businesses_R&D expenditure_mean_YTD,-0.00017060966704527593
GB,Businesses_R&D expenditure_yearly_avg_lag1,0.00015130603450912034
GB,Businesses_R&D expenditure_yearly_avg_lag2,0.00013611591914192985
GB,Businesses_R&D expenditure_yearly_avg_lag3,0.00011853969051640668
GB,Businesses_product development_mean_YTD,-0.00044921303662814546
GB,Businesses_product development_yearly_avg_lag1,0.0004162106759009255
GB,Businesses_product development_yearly_avg_lag2,0.00032273813689464464
GB,Businesses_product development_yearly_avg_lag3,0.00032015662884188
GB,Consulting Firms_innovation management_mean_YTD,-0.0005386945537490343
GB,Consulting Firms_innovation management_yearly_avg_lag1,-5.173260760646813e-05
GB,Consulting Firms_innovation management_yearly_avg_lag2,-1.0460920259102943e-05
GB,Consulting Firms_innovation management_yearly_avg_lag3,-2.345596193332643e-05
GB,Consulting Firms_innovation strategy_mean_YTD,-9.160186070375582e-05
GB,Consulting Firms_innovation strategy_yearly_avg_lag1,3.9335696121931754e-05
GB,Consulting Firms_innovation strategy_yearly_avg_lag2,4.136060245703751e-05
GB,Consulting Firms_innovation strategy_yearly_avg_lag3,4.2452448200713136e-05
GB,Government agencies_government grants_mean_YTD,-0.000687844432115636
GB,Government agencies_government grants_yearly_avg_lag1,9.539358906653378e-05
GB,Government agencies_government grants_yearly_avg_lag2,3.726124719199134e-05
GB,Government agencies_government grants_yearly_avg_lag3,0.00013671757221111352
GB,Government agencies_research funding_mean_YTD,-0.0003797726418325152
GB,Government agencies_research funding_yearly_avg_lag1,0.00022088234870600652
GB,Government agencies_research funding_yearly_avg_lag2,0.00021924791828055413
GB,Government agencies_research funding_yearly_avg_lag3,0.00025240170385366196
GB,Innovation Hubs_startup incubation_mean_YTD,0.0
GB,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
GB,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
GB,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
GB,Innovation Hubs_technology park_mean_YTD,-0.0008278759275774726
GB,Innovation Hubs_technology park_yearly_avg_lag1,0.00019573471829723778
GB,Innovation Hubs_technology park_yearly_avg_lag2,0.00022342895278432644
GB,Innovation Hubs_technology park_yearly_avg_lag3,0.0002723995253153121
GB,Month,-0.0003863143065383624
GB,Patent Attorneys_patent attorney_mean_YTD,-0.0002161750846949651
GB,Patent Attorneys_patent attorney_yearly_avg_lag1,0.00010939609290455172
GB,Patent Attorneys_patent attorney_yearly_avg_lag2,0.0001098502792901303
GB,Patent Attorneys_patent attorney_yearly_avg_lag3,0.00010323915289105075
GB,Patent Attorneys_patent registration_mean_YTD,-5.062459631448512e-05
GB,Patent Attorneys_patent registration_yearly_avg_lag1,0.00010253886794296044
GB,Patent Attorneys_patent registration_yearly_avg_lag2,0.00010232792126282331
GB,Patent Attorneys_patent registration_yearly_avg_lag3,0.00011560122073095761
GB,R&D Employees_R&D jobs_mean_YTD,0.0
GB,R&D Employees_R&D jobs_yearly_avg_lag1,0.0
GB,R&D Employees_R&D jobs_yearly_avg_lag2,0.0
GB,R&D Employees_R&D jobs_yearly_avg_lag3,0.0
GB,Research Institutions_collaboration with industry_mean_YTD,0.0
GB,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
GB,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
GB,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
GB,Research Institutions_research grant_mean_YTD,-0.00027585316048785126
GB,Research Institutions_research grant_yearly_avg_lag1,0.00022154847209948815
GB,Research Institutions_research grant_yearly_avg_lag2,0.00022573887309990272
GB,Research Institutions_research grant_yearly_avg_lag3,0.00024509561093523325
GB,Tax Authorities_R&D tax credit_mean_YTD,-0.00010731510148313343
GB,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.00016464386982823436
GB,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.00011837107065000028
GB,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.0001388409924457488
GB,VCs_VC investment_mean_YTD,-7.009941615513416e-06
GB,VCs_VC investment_yearly_avg_lag1,3.4622952906567775e-05
GB,VCs_VC investment_yearly_avg_lag2,2.3404881353668095e-05
GB,VCs_VC investment_yearly_avg_lag3,1.7127274638755118e-05
GB,VCs_startup funding_mean_YTD,-0.00047630113914982013
GB,VCs_startup funding_yearly_avg_lag1,-2.4014342877556125e-05
GB,VCs_startup funding_yearly_avg_lag2,4.564617105036935e-06
GB,VCs_startup funding_yearly_avg_lag3,4.125665334482399e-06
GB,Year,0.005939381252656775
GB,export_vol_lag1,8.446859415430067e-05
GB,export_vol_lag2,5.152142469541738e-05
GB,export_vol_lag3,3.7110829327268604e-05
GB,gdpca_lag1,0.016740588848761312
GB,gdpca_lag2,-0.000587773603483859
GB,gdpca_lag3,-0.012718590487951808
GB,import_vol_lag1,8.675477180407721e-05
GB,import_vol_lag2,7.697012401739343e-05
GB,import_vol_lag3,6.610259444614437e-05
GB,inflation_lag1,0.00038366196597714656
GB,inflation_lag2,0.00035912456152084013
GB,inflation_lag3,0.00034257602854984617
GB,population_lag1,0.0009296144670577522
GB,population_lag2,0.0009308511285009004
GB,population_lag3,0.0009306588172242327
GB,rd_expenditure_lag1,0.3937100704872247
GB,rd_expenditure_lag2,0.31603520702232013
GB,rd_expenditure_lag3,0.2858328815323837
GB,rd_expenditure_missing_lag1,0.0
GB,rd_expenditure_missing_lag2,0.0
GB,rd_expenditure_missing_lag3,0.0
GB,unemp_rate_lag1,-3.130864737351768e-06
GB,unemp_rate_lag2,-7.147351330634895e-06
GB,unemp_rate_lag3,-3.488005674942983e-06
JP,Businesses_R&D expenditure_mean_YTD,0.0
JP,Businesses_R&D expenditure_yearly_avg_lag1,0.0
JP,Businesses_R&D expenditure_yearly_avg_lag2,0.0
JP,Businesses_R&D expenditure_yearly_avg_lag3,0.0
JP,Businesses_product development_mean_YTD,0.0
JP,Businesses_product development_yearly_avg_lag1,0.0
JP,Businesses_product development_yearly_avg_lag2,0.0
JP,Businesses_product development_yearly_avg_lag3,0.0
JP,Consulting Firms_innovation management_mean_YTD,-4.8967031304620335e-05
JP,Consulting Firms_innovation management_yearly_avg_lag1,-4.694934389498076e-06
JP,Consulting Firms_innovation management_yearly_avg_lag2,-1.3034059652388839e-06
JP,Consulting Firms_innovation management_yearly_avg_lag3,-2.397431882749568e-06
JP,Consulting Firms_innovation strategy_mean_YTD,-1.749850910040339e-05
JP,Consulting Firms_innovation strategy_yearly_avg_lag1,5.066931533002534e-06
JP,Consulting Firms_innovation strategy_yearly_avg_lag2,5.265046912176911e-06
