Country,Feature,Elasticity
CH,Government agencies_research funding_yearly_avg_lag3,0.0
CH,Innovation Hubs_startup incubation_mean_YTD,0.0
CH,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
CH,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
CH,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
CH,Innovation Hubs_technology park_mean_YTD,0.0
CH,Innovation Hubs_technology park_yearly_avg_lag1,0.0
CH,Innovation Hubs_technology park_yearly_avg_lag2,0.0
CH,Innovation Hubs_technology park_yearly_avg_lag3,0.0
CH,Month,-0.0063404811998701745
CH,Patent Attorneys_patent attorney_mean_YTD,-0.002730977869456789
CH,Patent Attorneys_patent attorney_yearly_avg_lag1,0.0006945667731391344
CH,Patent Attorneys_patent attorney_yearly_avg_lag2,0.0005836755053245551
CH,Patent Attorneys_patent attorney_yearly_avg_lag3,0.0005565156351665445
CH,Patent Attorneys_patent registration_mean_YTD,0.0
CH,Patent Attorneys_patent registration_yearly_avg_lag1,0.0
CH,Patent Attorneys_patent registration_yearly_avg_lag2,0.0
CH,Patent Attorneys_patent registration_yearly_avg_lag3,0.0
CH,R&D Employees_R&D jobs_mean_YTD,0.0
CH,R&D Employees_R&D jobs_yearly_avg_lag1,0.0
CH,R&D Employees_R&D jobs_yearly_avg_lag2,0.0
CH,R&D Employees_R&D jobs_yearly_avg_lag3,0.0
CH,Research Institutions_collaboration with industry_mean_YTD,0.0
CH,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
CH,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
CH,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
CH,Research Institutions_research grant_mean_YTD,-0.000717813577596514
CH,Research Institutions_research grant_yearly_avg_lag1,0.0004557762077703436
CH,Research Institutions_research grant_yearly_avg_lag2,0.00041070064580275183
CH,Research Institutions_research grant_yearly_avg_lag3,0.00045440901812114696
CH,Tax Authorities_R&D tax credit_mean_YTD,0.0
CH,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.0
CH,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.0
CH,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.0
CH,VCs_VC investment_mean_YTD,0.0
CH,VCs_VC investment_yearly_avg_lag1,0.0
CH,VCs_VC investment_yearly_avg_lag2,0.0
CH,VCs_VC investment_yearly_avg_lag3,0.0
CH,VCs_startup funding_mean_YTD,0.0
CH,VCs_startup funding_yearly_avg_lag1,0.0
CH,VCs_startup funding_yearly_avg_lag2,0.0
CH,VCs_startup funding_yearly_avg_lag3,0.0
CH,Year,-0.021111652365930024
CH,export_vol_lag1,-1.4594868540977283e-05
CH,export_vol_lag2,-0.00014112240285699262
CH,export_vol_lag3,-0.00026344613006369313
CH,gdpca_lag1,0.08505360081437088
CH,gdpca_lag2,-0.05992130354224216
CH,gdpca_lag3,-0.14324309765582993
CH,import_vol_lag1,0.0001964857662663971
CH,import_vol_lag2,0.0001681253344962724
CH,import_vol_lag3,0.00011142289233811469
CH,inflation_lag1,0.001843617782772829
CH,inflation_lag2,0.001536224424766953
CH,inflation_lag3,0.0014026812353958597
CH,population_lag1,0.0002164184905788196
CH,population_lag2,0.00021629213716507713
CH,population_lag3,0.00021796346048913185
CH,rd_expenditure_lag1,0.6006406967838606
CH,rd_expenditure_lag2,0.2379113332856269
CH,rd_expenditure_lag3,0.15667275800591424
CH,rd_expenditure_missing_lag1,0.0
CH,rd_expenditure_missing_lag2,0.0
CH,rd_expenditure_missing_lag3,0.0
CH,unemp_rate_lag1,-0.00017997194559679234
CH,unemp_rate_lag2,-0.00023256148675240444
CH,unemp_rate_lag3,-0.00023809103177405806
CN,Businesses_R&D expenditure_mean_YTD,0.0
CN,Businesses_R&D expenditure_yearly_avg_lag1,0.0
CN,Businesses_R&D expenditure_yearly_avg_lag2,0.0
CN,Businesses_R&D expenditure_yearly_avg_lag3,0.0
CN,Businesses_product development_mean_YTD,-9.810849746463646e-05
CN,Businesses_product development_yearly_avg_lag1,3.8895239033081454e-05
CN,Businesses_product development_yearly_avg_lag2,2.738592641617288e-05
CN,Businesses_product development_yearly_avg_lag3,2.7065775651863077e-05
CN,Consulting Firms_innovation management_mean_YTD,-5.259043834485055e-05
CN,Consulting Firms_innovation management_yearly_avg_lag1,1.2751313690387178e-05
CN,Consulting Firms_innovation management_yearly_avg_lag2,1.423622628863086e-05
CN,Consulting Firms_innovation management_yearly_avg_lag3,1.3533033832572983e-05
CN,Consulting Firms_innovation strategy_mean_YTD,-7.5781377781822814e-06
CN,Consulting Firms_innovation strategy_yearly_avg_lag1,3.5926746131735855e-06
CN,Consulting Firms_innovation strategy_yearly_avg_lag2,3.1170276306511367e-06
CN,Consulting Firms_innovation strategy_yearly_avg_lag3,2.8598349472304107e-06
CN,Government agencies_government grants_mean_YTD,0.0
CN,Government agencies_government grants_yearly_avg_lag1,0.0
CN,Government agencies_government grants_yearly_avg_lag2,0.0
CN,Government agencies_government grants_yearly_avg_lag3,0.0
CN,Government agencies_research funding_mean_YTD,0.0
CN,Government agencies_research funding_yearly_avg_lag1,0.0
CN,Government agencies_research funding_yearly_avg_lag2,0.0
CN,Government agencies_research funding_yearly_avg_lag3,0.0
CN,Innovation Hubs_startup incubation_mean_YTD,0.0
CN,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
CN,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
CN,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
CN,Innovation Hubs_technology park_mean_YTD,0.0
CN,Innovation Hubs_technology park_yearly_avg_lag1,0.0
CN,Innovation Hubs_technology park_yearly_avg_lag2,0.0
CN,Innovation Hubs_technology park_yearly_avg_lag3,0.0
CN,Month,-0.00048237505910219623
CN,Patent Attorneys_patent attorney_mean_YTD,0.0
CN,Patent Attorneys_patent attorney_yearly_avg_lag1,0.0
CN,Patent Attorneys_patent attorney_yearly_avg_lag2,0.0
CN,Patent Attorneys_patent attorney_yearly_avg_lag3,0.0
CN,Patent Attorneys_patent registration_mean_YTD,0.0
CN,Patent Attorneys_patent registration_yearly_avg_lag1,0.0
CN,Patent Attorneys_patent registration_yearly_avg_lag2,0.0
CN,Patent Attorneys_patent registration_yearly_avg_lag3,0.0
CN,R&D Employees_R&D jobs_mean_YTD,0.0
CN,R&D Employees_R&D jobs_yearly_avg_lag1,0.0
CN,R&D Employees_R&D jobs_yearly_avg_lag2,0.0
CN,R&D Employees_R&D jobs_yearly_avg_lag3,0.0
CN,Research Institutions_collaboration with industry_mean_YTD,0.0
CN,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
CN,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
CN,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
CN,Research Institutions_research grant_mean_YTD,0.0
CN,Research Institutions_research grant_yearly_avg_lag1,0.0
CN,Research Institutions_research grant_yearly_avg_lag2,0.0
CN,Research Institutions_research grant_yearly_avg_lag3,0.0
CN,Tax Authorities_R&D tax credit_mean_YTD,0.0
CN,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.0
CN,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.0
CN,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.0
CN,VCs_VC investment_mean_YTD,0.0
CN,VCs_VC investment_yearly_avg_lag1,0.0
CN,VCs_VC investment_yearly_avg_lag2,0.0
CN,VCs_VC investment_yearly_avg_lag3,0.0
CN,VCs_startup funding_mean_YTD,0.0
CN,VCs_startup funding_yearly_avg_lag1,0.0
CN,VCs_startup funding_yearly_avg_lag2,0.0
CN,VCs_startup funding_yearly_avg_lag3,0.0
CN,Year,-0.0012593677644908894
CN,export_vol_lag1,-1.5932584483380196e-06
CN,export_vol_lag2,-6.764493528135062e-05
CN,export_vol_lag3,-0.00012198901836381992
CN,gdpca_lag1,0.0019131305874325335
CN,gdpca_lag2,1.5462331983144394e-05
CN,gdpca_lag3,-0.0008714244815637357
CN,import_vol_lag1,0.00011986785253611742
CN,import_vol_lag2,9.837640296609606e-05
CN,import_vol_lag3,6.228350922719982e-05
CN,inflation_lag1,0.00013688166828069372
CN,inflation_lag2,0.00011597902020730544
CN,inflation_lag3,0.00010689664563687984
CN,population_lag1,0.0031979028726927938
CN,population_lag2,0.003206569087691605
CN,population_lag3,0.0031976179932244123
CN,rd_expenditure_lag1,0.5595860569477081
CN,rd_expenditure_lag2,0.24492323315143585
CN,rd_expenditure_lag3,0.1698224321603775
CN,rd_expenditure_missing_lag1,0.0
CN,rd_expenditure_missing_lag2,0.0
CN,rd_expenditure_missing_lag3,0.0
CN,unemp_rate_lag1,-1.9325582376040983e-05
CN,unemp_rate_lag2,-2.511366783255653e-05
CN,unemp_rate_lag3,-2.5807276329942396e-05
DE,Businesses_R&D expenditure_mean_YTD,0.0
DE,Businesses_R&D expenditure_yearly_avg_lag1,0.0
DE,Businesses_R&D expenditure_yearly_avg_lag2,0.0
DE,Businesses_R&D expenditure_yearly_avg_lag3,0.0
DE,Businesses_product development_mean_YTD,-0.000864859813755024
DE,Businesses_product development_yearly_avg_lag1,0.00033109659768741054
DE,Businesses_product development_yearly_avg_lag2,0.00022836264500910154
DE,Businesses_product development_yearly_avg_lag3,0.0002205569555882888
DE,Consulting Firms_innovation management_mean_YTD,-0.0012454729431505076
DE,Consulting Firms_innovation management_yearly_avg_lag1,0.00027319258981512297
DE,Consulting Firms_innovation management_yearly_avg_lag2,0.0003024058271928744
DE,Consulting Firms_innovation management_yearly_avg_lag3,0.00030826133047976177
DE,Consulting Firms_innovation strategy_mean_YTD,-0.0005334388019983928
DE,Consulting Firms_innovation strategy_yearly_avg_lag1,0.00016470488901538095
DE,Consulting Firms_innovation strategy_yearly_avg_lag2,0.0001476520390399457
DE,Consulting Firms_innovation strategy_yearly_avg_lag3,0.00013763908970029976
DE,Government agencies_government grants_mean_YTD,-9.715893677573398e-05
DE,Government agencies_government grants_yearly_avg_lag1,1.0160472193318067e-05
DE,Government agencies_government grants_yearly_avg_lag2,-1.612117588675491e-05
DE,Government agencies_government grants_yearly_avg_lag3,-1.1605361478810545e-05
DE,Government agencies_research funding_mean_YTD,-0.00042165198507319466
DE,Government agencies_research funding_yearly_avg_lag1,8.9034177149601e-05
DE,Government agencies_research funding_yearly_avg_lag2,6.711567532476678e-05
DE,Government agencies_research funding_yearly_avg_lag3,8.222748795763564e-05
DE,Innovation Hubs_startup incubation_mean_YTD,0.0
DE,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
DE,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
DE,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
DE,Innovation Hubs_technology park_mean_YTD,-0.0006276589342896165
DE,Innovation Hubs_technology park_yearly_avg_lag1,0.00013212642856468704
DE,Innovation Hubs_technology park_yearly_avg_lag2,0.00012975082408919368
DE,Innovation Hubs_technology park_yearly_avg_lag3,0.00013678421450177584
DE,Month,-0.0008409773386383
DE,Patent Attorneys_patent attorney_mean_YTD,-0.00036669123960000584
DE,Patent Attorneys_patent attorney_yearly_avg_lag1,9.060486430157164e-05
DE,Patent Attorneys_patent attorney_yearly_avg_lag2,6.819328773192016e-05
DE,Patent Attorneys_patent attorney_yearly_avg_lag3,6.474483916463214e-05
DE,Patent Attorneys_patent registration_mean_YTD,0.0
DE,Patent Attorneys_patent registration_yearly_avg_lag1,0.0
DE,Patent Attorneys_patent registration_yearly_avg_lag2,0.0
DE,Patent Attorneys_patent registration_yearly_avg_lag3,0.0
DE,R&D Employees_R&D jobs_mean_YTD,-0.000302482385998979
DE,R&D Employees_R&D jobs_yearly_avg_lag1,7.133385593417098e-05
DE,R&D Employees_R&D jobs_yearly_avg_lag2,5.6245832540809703e-05
DE,R&D Employees_R&D jobs_yearly_avg_lag3,5.950584258138676e-05
DE,Research Institutions_collaboration with industry_mean_YTD,0.0
DE,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
DE,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
DE,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
DE,Research Institutions_research grant_mean_YTD,-0.0003176160013582894
DE,Research Institutions_research grant_yearly_avg_lag1,6.668292259618742e-05
DE,Research Institutions_research grant_yearly_avg_lag2,5.324597823008025e-05
DE,Research Institutions_research grant_yearly_avg_lag3,5.734297579234288e-05
DE,Tax Authorities_R&D tax credit_mean_YTD,0.0
DE,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.0
DE,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.0
DE,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.0
DE,VCs_VC investment_mean_YTD,-1.7193060399628193e-05
DE,VCs_VC investment_yearly_avg_lag1,-7.95190294599353e-07
DE,VCs_VC investment_yearly_avg_lag2,-2.49586637700537e-05
DE,VCs_VC investment_yearly_avg_lag3,-2.389847421090211e-05
DE,VCs_startup funding_mean_YTD,-0.0004923033694309602
DE,VCs_startup funding_yearly_avg_lag1,0.0002355161703569837
DE,VCs_startup funding_yearly_avg_lag2,0.0002789538972036489
DE,VCs_startup funding_yearly_avg_lag3,0.00028464666862486755
DE,Year,-0.0031406465967855424
DE,export_vol_lag1,-2.761931218328229e-06
DE,export_vol_lag2,-3.0239785881664926e-05
DE,export_vol_lag3,-5.1350749730366915e-05
DE,gdpca_lag1,0.011980726741531417
DE,gdpca_lag2,-0.008467357626862147
DE,gdpca_lag3,-0.017901451946505584
DE,import_vol_lag1,6.208366838763148e-05
DE,import_vol_lag2,5.31718126127119e-05
DE,import_vol_lag3,3.125389798885054e-05
DE,inflation_lag1,0.000261734710649822
DE,inflation_lag2,0.00021468401552911094
DE,inflation_lag3,0.00019672123452745693
DE,population_lag1,0.000312274132859085
DE,population_lag2,0.00031265518768769417
DE,population_lag3,0.00031133376807311147
DE,rd_expenditure_lag1,0.5968420839260432
DE,rd_expenditure_lag2,0.24111215419266835
DE,rd_expenditure_lag3,0.16140534131487538
DE,rd_expenditure_missing_lag1,0.0
DE,rd_expenditure_missing_lag2,0.0
DE,rd_expenditure_missing_lag3,0.0
DE,unemp_rate_lag1,-5.642126324128486e-05
DE,unemp_rate_lag2,-7.273302777351143e-05
DE,unemp_rate_lag3,-7.475083142790854e-05
GB,Businesses_R&D expenditure_mean_YTD,3.3001799376065854e-05
GB,Businesses_R&D expenditure_yearly_avg_lag1,0.00041224956828845086
GB,Businesses_R&D expenditure_yearly_avg_lag2,0.0004165372685306603
GB,Businesses_R&D expenditure_yearly_avg_lag3,0.0002805837772911852
GB,Businesses_product development_mean_YTD,-0.004104049589924133
GB,Businesses_product development_yearly_avg_lag1,0.001553937618375516
GB,Businesses_product development_yearly_avg_lag2,0.0011202798943321052
GB,Businesses_product development_yearly_avg_lag3,0.0010980756753931266
GB,Consulting Firms_innovation management_mean_YTD,-0.002409595963234262
GB,Consulting Firms_innovation management_yearly_avg_lag1,0.0005939475114714834
GB,Consulting Firms_innovation management_yearly_avg_lag2,0.0006518937649216792
GB,Consulting Firms_innovation management_yearly_avg_lag3,0.0006542781159651261
GB,Consulting Firms_innovation strategy_mean_YTD,-0.0006819290844732402
GB,Consulting Firms_innovation strategy_yearly_avg_lag1,0.0002705686903496054
GB,Consulting Firms_innovation strategy_yearly_avg_lag2,0.00024710956726762976
GB,Consulting Firms_innovation strategy_yearly_avg_lag3,0.00022207086200951105
GB,Government agencies_government grants_mean_YTD,-0.0018223871111606995
GB,Government agencies_government grants_yearly_avg_lag1,0.00020910198672523123
GB,Government agencies_government grants_yearly_avg_lag2,-0.00044720719105581253
GB,Government agencies_government grants_yearly_avg_lag3,-0.0003504762468771856
GB,Government agencies_research funding_mean_YTD,-0.002559587953521369
GB,Government agencies_research funding_yearly_avg_lag1,0.0005637642969745547
GB,Government agencies_research funding_yearly_avg_lag2,0.00041744541662906573
GB,Government agencies_research funding_yearly_avg_lag3,0.0005371387201056209
GB,Innovation Hubs_startup incubation_mean_YTD,0.0
GB,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
GB,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
GB,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
GB,Innovation Hubs_technology park_mean_YTD,-0.004839589220037768
GB,Innovation Hubs_technology park_yearly_avg_lag1,0.0011254947321951863
GB,Innovation Hubs_technology park_yearly_avg_lag2,0.0010964652461194473
GB,Innovation Hubs_technology park_yearly_avg_lag3,0.0011325545592075232
GB,Month,-0.0018823117806084956
GB,Patent Attorneys_patent attorney_mean_YTD,-0.0019058322831728165
GB,Patent Attorneys_patent attorney_yearly_avg_lag1,0.0004400510840765271
GB,Patent Attorneys_patent attorney_yearly_avg_lag2,0.00034873759426718055
GB,Patent Attorneys_patent attorney_yearly_avg_lag3,0.0003272470555175184
GB,Patent Attorneys_patent registration_mean_YTD,-0.0007598939596391574
GB,Patent Attorneys_patent registration_yearly_avg_lag1,0.0003136637066718046
GB,Patent Attorneys_patent registration_yearly_avg_lag2,0.00024394710780225896
GB,Patent Attorneys_patent registration_yearly_avg_lag3,0.0002810687758758859
GB,R&D Employees_R&D jobs_mean_YTD,0.0
GB,R&D Employees_R&D jobs_yearly_avg_lag1,0.0
GB,R&D Employees_R&D jobs_yearly_avg_lag2,0.0
GB,R&D Employees_R&D jobs_yearly_avg_lag3,0.0
GB,Research Institutions_collaboration with industry_mean_YTD,0.0
GB,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
GB,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
GB,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
GB,Research Institutions_research grant_mean_YTD,-0.00251796351486436
GB,Research Institutions_research grant_yearly_avg_lag1,0.0008377478275661181
GB,Research Institutions_research grant_yearly_avg_lag2,0.0007020023153789666
GB,Research Institutions_research grant_yearly_avg_lag3,0.0007616225403360273
GB,Tax Authorities_R&D tax credit_mean_YTD,-0.0008070992946269337
GB,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.0003555405407193272
GB,Tax Authorities_R&D tax credit_yearly_avg_lag2,1.3069711423502833e-05
GB,Tax Authorities_R&D tax credit_yearly_avg_lag3,8.845786795642529e-05
GB,VCs_VC investment_mean_YTD,-0.00010046990232040392
GB,VCs_VC investment_yearly_avg_lag1,2.3437907733144433e-07
GB,VCs_VC investment_yearly_avg_lag2,-0.00013386934217991936
GB,VCs_VC investment_yearly_avg_lag3,-0.00012619583808407586
GB,VCs_startup funding_mean_YTD,-0.0016463833812987573
GB,VCs_startup funding_yearly_avg_lag1,0.0009575922472735824
GB,VCs_startup funding_yearly_avg_lag2,0.0011453010990931723
GB,VCs_startup funding_yearly_avg_lag3,0.001186721906737093
GB,Year,-0.00651291212081119
GB,export_vol_lag1,-4.40941695180961e-06
GB,export_vol_lag2,-4.6818854324707594e-05
GB,export_vol_lag3,-7.942212129929624e-05
GB,gdpca_lag1,0.017190018584105102
GB,gdpca_lag2,-0.011561635592387933
GB,gdpca_lag3,-0.027730780872375224
GB,import_vol_lag1,8.645885050513739e-05
GB,import_vol_lag2,7.747974037749483e-05
GB,import_vol_lag3,4.751687666529588e-05
GB,inflation_lag1,0.0005194530984943302
GB,inflation_lag2,0.0004332469760067232
GB,inflation_lag3,0.00039284621710645627
GB,population_lag1,0.0005232259187103024
GB,population_lag2,0.0005243761410053015
GB,population_lag3,0.0005210542024570079
GB,rd_expenditure_lag1,0.5987815237180754
GB,rd_expenditure_lag2,0.23947102954667626
GB,rd_expenditure_lag3,0.15723130224046833
GB,rd_expenditure_missing_lag1,0.0
GB,rd_expenditure_missing_lag2,0.0
GB,rd_expenditure_missing_lag3,0.0
GB,unemp_rate_lag1,-0.0001133116640430947
GB,unemp_rate_lag2,-0.00014607143698481883
GB,unemp_rate_lag3,-0.0001531030691549776
JP,Businesses_R&D expenditure_mean_YTD,0.0
JP,Businesses_R&D expenditure_yearly_avg_lag1,0.0
JP,Businesses_R&D expenditure_yearly_avg_lag2,0.0
JP,Businesses_R&D expenditure_yearly_avg_lag3,0.0
JP,Businesses_product development_mean_YTD,0.0
JP,Businesses_product development_yearly_avg_lag1,0.0
JP,Businesses_product development_yearly_avg_lag2,0.0
JP,Businesses_product development_yearly_avg_lag3,0.0
JP,Consulting Firms_innovation management_mean_YTD,-0.00023725304774178886
JP,Consulting Firms_innovation management_yearly_avg_lag1,5.348662268814856e-05
JP,Consulting Firms_innovation management_yearly_avg_lag2,5.985222748901266e-05
JP,Consulting Firms_innovation management_yearly_avg_lag3,5.9794553688308056e-05
JP,Consulting Firms_innovation strategy_mean_YTD,-0.00013192648197403196
JP,Consulting Firms_innovation strategy_yearly_avg_lag1,3.33090987544932e-05
JP,Consulting Firms_innovation strategy_yearly_avg_lag2,2.9406948548004973e-05
JP,Consulting Firms_innovation strategy_yearly_avg_lag3,2.6385692654398355e-05
JP,Government agencies_government grants_mean_YTD,0.0
JP,Government agencies_government grants_yearly_avg_lag1,0.0
JP,Government agencies_government grants_yearly_avg_lag2,0.0
