Country,Feature,Elasticity
CH,Government agencies_research funding_yearly_avg_lag2,0.0
CH,Government agencies_research funding_yearly_avg_lag3,0.0
CH,Innovation Hubs_startup incubation_mean_YTD,0.0
CH,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
CH,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
CH,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
CH,Innovation Hubs_technology park_mean_YTD,0.0
CH,Innovation Hubs_technology park_yearly_avg_lag1,0.0
CH,Innovation Hubs_technology park_yearly_avg_lag2,0.0
CH,Innovation Hubs_technology park_yearly_avg_lag3,0.0
CH,Month,-0.0014298355566833855
CH,Patent Attorneys_patent attorney_mean_YTD,-0.0004203438677775141
CH,Patent Attorneys_patent attorney_yearly_avg_lag1,4.42605798547274e-05
CH,Patent Attorneys_patent attorney_yearly_avg_lag2,0.00011324860771483578
CH,Patent Attorneys_patent attorney_yearly_avg_lag3,0.0001118579292280975
CH,Patent Attorneys_patent registration_mean_YTD,0.0
CH,Patent Attorneys_patent registration_yearly_avg_lag1,0.0
CH,Patent Attorneys_patent registration_yearly_avg_lag2,0.0
CH,Patent Attorneys_patent registration_yearly_avg_lag3,0.0
CH,R&D Employees_R&D jobs_mean_YTD,0.0
CH,R&D Employees_R&D jobs_yearly_avg_lag1,0.0
CH,R&D Employees_R&D jobs_yearly_avg_lag2,0.0
CH,R&D Employees_R&D jobs_yearly_avg_lag3,0.0
CH,Research Institutions_collaboration with industry_mean_YTD,0.0
CH,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
CH,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
CH,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
CH,Research Institutions_research grant_mean_YTD,-0.00012056745238927154
CH,Research Institutions_research grant_yearly_avg_lag1,4.830366885601377e-05
CH,Research Institutions_research grant_yearly_avg_lag2,9.721225713595534e-05
CH,Research Institutions_research grant_yearly_avg_lag3,0.00010575748823222446
CH,Tax Authorities_R&D tax credit_mean_YTD,0.0
CH,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.0
CH,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.0
CH,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.0
CH,VCs_VC investment_mean_YTD,0.0
CH,VCs_VC investment_yearly_avg_lag1,0.0
CH,VCs_VC investment_yearly_avg_lag2,0.0
CH,VCs_VC investment_yearly_avg_lag3,0.0
CH,VCs_startup funding_mean_YTD,0.0
CH,VCs_startup funding_yearly_avg_lag1,0.0
CH,VCs_startup funding_yearly_avg_lag2,0.0
CH,VCs_startup funding_yearly_avg_lag3,0.0
CH,Year,0.011012740189298278
CH,export_vol_lag1,0.00019230836760254446
CH,export_vol_lag2,0.0001036591784430216
CH,export_vol_lag3,4.8292313500669914e-05
CH,gdpca_lag1,0.07935678196095285
CH,gdpca_lag2,0.008700750657312926
CH,gdpca_lag3,-0.043366324645051336
CH,import_vol_lag1,0.00016251880438609252
CH,import_vol_lag2,0.00012851715053416446
CH,import_vol_lag3,7.576272734392357e-05
CH,inflation_lag1,0.0011308126801547285
CH,inflation_lag2,0.0010561230675583439
CH,inflation_lag3,0.0010068717168732768
CH,population_lag1,0.0003057407060017188
CH,population_lag2,0.0003050842642551288
CH,population_lag3,0.0003074875102833002
CH,rd_expenditure_lag1,0.37264284172228407
CH,rd_expenditure_lag2,0.2960937072833379
CH,rd_expenditure_lag3,0.2669054638771784
CH,rd_expenditure_missing_lag1,0.0
CH,rd_expenditure_missing_lag2,0.0
CH,rd_expenditure_missing_lag3,0.0
CH,unemp_rate_lag1,3.00533446577555e-05
CH,unemp_rate_lag2,1.5979237094229792e-05
CH,unemp_rate_lag3,1.5768652149615393e-05
CN,Businesses_R&D expenditure_mean_YTD,0.0
CN,Businesses_R&D expenditure_yearly_avg_lag1,0.0
CN,Businesses_R&D expenditure_yearly_avg_lag2,0.0
CN,Businesses_R&D expenditure_yearly_avg_lag3,0.0
CN,Businesses_product development_mean_YTD,-1.6211375275815954e-05
CN,Businesses_product development_yearly_avg_lag1,1.0023764114521328e-05
CN,Businesses_product development_yearly_avg_lag2,8.643201554150436e-06
CN,Businesses_product development_yearly_avg_lag3,8.945190891608945e-06
CN,Consulting Firms_innovation management_mean_YTD,-2.1547606691456166e-05
CN,Consulting Firms_innovation management_yearly_avg_lag1,-5.300820665070205e-06
CN,Consulting Firms_innovation management_yearly_avg_lag2,-3.515180860631517e-06
CN,Consulting Firms_innovation management_yearly_avg_lag3,-3.338536162118544e-06
CN,Consulting Firms_innovation strategy_mean_YTD,-1.951558859218494e-06
CN,Consulting Firms_innovation strategy_yearly_avg_lag1,3.015760303242132e-07
CN,Consulting Firms_innovation strategy_yearly_avg_lag2,4.3934334280493204e-07
CN,Consulting Firms_innovation strategy_yearly_avg_lag3,4.657584213418886e-07
CN,Government agencies_government grants_mean_YTD,0.0
CN,Government agencies_government grants_yearly_avg_lag1,0.0
CN,Government agencies_government grants_yearly_avg_lag2,0.0
CN,Government agencies_government grants_yearly_avg_lag3,0.0
CN,Government agencies_research funding_mean_YTD,0.0
CN,Government agencies_research funding_yearly_avg_lag1,0.0
CN,Government agencies_research funding_yearly_avg_lag2,0.0
CN,Government agencies_research funding_yearly_avg_lag3,0.0
CN,Innovation Hubs_startup incubation_mean_YTD,0.0
CN,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
CN,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
CN,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
CN,Innovation Hubs_technology park_mean_YTD,0.0
CN,Innovation Hubs_technology park_yearly_avg_lag1,0.0
CN,Innovation Hubs_technology park_yearly_avg_lag2,0.0
CN,Innovation Hubs_technology park_yearly_avg_lag3,0.0
CN,Month,-0.0001256293053211266
CN,Patent Attorneys_patent attorney_mean_YTD,0.0
CN,Patent Attorneys_patent attorney_yearly_avg_lag1,0.0
CN,Patent Attorneys_patent attorney_yearly_avg_lag2,0.0
CN,Patent Attorneys_patent attorney_yearly_avg_lag3,0.0
CN,Patent Attorneys_patent registration_mean_YTD,0.0
CN,Patent Attorneys_patent registration_yearly_avg_lag1,0.0
CN,Patent Attorneys_patent registration_yearly_avg_lag2,0.0
CN,Patent Attorneys_patent registration_yearly_avg_lag3,0.0
CN,R&D Employees_R&D jobs_mean_YTD,0.0
CN,R&D Employees_R&D jobs_yearly_avg_lag1,0.0
CN,R&D Employees_R&D jobs_yearly_avg_lag2,0.0
CN,R&D Employees_R&D jobs_yearly_avg_lag3,0.0
CN,Research Institutions_collaboration with industry_mean_YTD,0.0
CN,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
CN,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
CN,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
CN,Research Institutions_research grant_mean_YTD,0.0
CN,Research Institutions_research grant_yearly_avg_lag1,0.0
CN,Research Institutions_research grant_yearly_avg_lag2,0.0
CN,Research Institutions_research grant_yearly_avg_lag3,0.0
CN,Tax Authorities_R&D tax credit_mean_YTD,0.0
CN,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.0
CN,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.0
CN,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.0
CN,VCs_VC investment_mean_YTD,0.0
CN,VCs_VC investment_yearly_avg_lag1,0.0
CN,VCs_VC investment_yearly_avg_lag2,0.0
CN,VCs_VC investment_yearly_avg_lag3,0.0
CN,VCs_startup funding_mean_YTD,0.0
CN,VCs_startup funding_yearly_avg_lag1,0.0
CN,VCs_startup funding_yearly_avg_lag2,0.0
CN,VCs_startup funding_yearly_avg_lag3,0.0
CN,Year,0.0010660563176934374
CN,export_vol_lag1,0.00011607676245876064
CN,export_vol_lag2,5.91453602319234e-05
CN,export_vol_lag3,2.621521353648859e-05
CN,gdpca_lag1,0.0007557396739721298
CN,gdpca_lag2,-9.390165776130744e-05
CN,gdpca_lag3,-0.0007033638438442722
CN,import_vol_lag1,0.00011442168636494899
CN,import_vol_lag2,8.73728569058585e-05
CN,import_vol_lag3,4.5070355285133704e-05
CN,inflation_lag1,8.682445587328402e-05
CN,inflation_lag2,8.098795924161095e-05
CN,inflation_lag3,7.671259110065876e-05
CN,population_lag1,0.004842843357939273
CN,population_lag2,0.004848475268110633
CN,population_lag3,0.004874962453730404
CN,rd_expenditure_lag1,0.39344202053546906
CN,rd_expenditure_lag2,0.312064972281456
CN,rd_expenditure_lag3,0.27790094357728956
CN,rd_expenditure_missing_lag1,0.0
CN,rd_expenditure_missing_lag2,0.0
CN,rd_expenditure_missing_lag3,0.0
CN,unemp_rate_lag1,4.228083926136606e-06
CN,unemp_rate_lag2,1.8750277831713903e-06
CN,unemp_rate_lag3,2.258008464195882e-06
DE,Businesses_R&D expenditure_mean_YTD,0.0
DE,Businesses_R&D expenditure_yearly_avg_lag1,0.0
DE,Businesses_R&D expenditure_yearly_avg_lag2,0.0
DE,Businesses_R&D expenditure_yearly_avg_lag3,0.0
DE,Businesses_product development_mean_YTD,-0.0001265073571164615
DE,Businesses_product development_yearly_avg_lag1,7.51187644484222e-05
DE,Businesses_product development_yearly_avg_lag2,6.38594878678718e-05
DE,Businesses_product development_yearly_avg_lag3,6.602744681064101e-05
DE,Consulting Firms_innovation management_mean_YTD,-0.0004369391391257282
DE,Consulting Firms_innovation management_yearly_avg_lag1,-9.74371424558176e-05
DE,Consulting Firms_innovation management_yearly_avg_lag2,-6.608180625665806e-05
DE,Consulting Firms_innovation management_yearly_avg_lag3,-5.021097123506118e-05
DE,Consulting Firms_innovation strategy_mean_YTD,-0.00012052733515048196
DE,Consulting Firms_innovation strategy_yearly_avg_lag1,1.9279042204694888e-05
DE,Consulting Firms_innovation strategy_yearly_avg_lag2,2.5506727769056888e-05
DE,Consulting Firms_innovation strategy_yearly_avg_lag3,2.839497932286614e-05
DE,Government agencies_government grants_mean_YTD,-1.5679059282594293e-05
DE,Government agencies_government grants_yearly_avg_lag1,1.6084756841961234e-05
DE,Government agencies_government grants_yearly_avg_lag2,1.8338669787609876e-05
DE,Government agencies_government grants_yearly_avg_lag3,2.0596221031516228e-05
DE,Government agencies_research funding_mean_YTD,-5.881574709047895e-05
DE,Government agencies_research funding_yearly_avg_lag1,3.9374028572577924e-05
DE,Government agencies_research funding_yearly_avg_lag2,5.3771527009378266e-05
DE,Government agencies_research funding_yearly_avg_lag3,5.5670523778652084e-05
DE,Innovation Hubs_startup incubation_mean_YTD,0.0
DE,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
DE,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
DE,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
DE,Innovation Hubs_technology park_mean_YTD,-0.00012422919715105262
DE,Innovation Hubs_technology park_yearly_avg_lag1,1.7734489555858857e-05
DE,Innovation Hubs_technology park_yearly_avg_lag2,3.9489078382066206e-05
DE,Innovation Hubs_technology park_yearly_avg_lag3,4.1860155939758437e-05
DE,Month,-0.00020618685668658836
DE,Patent Attorneys_patent attorney_mean_YTD,-5.6395010680476426e-05
DE,Patent Attorneys_patent attorney_yearly_avg_lag1,8.671216687053097e-06
DE,Patent Attorneys_patent attorney_yearly_avg_lag2,1.7107078717292234e-05
DE,Patent Attorneys_patent attorney_yearly_avg_lag3,1.6578538051821064e-05
DE,Patent Attorneys_patent registration_mean_YTD,0.0
DE,Patent Attorneys_patent registration_yearly_avg_lag1,0.0
DE,Patent Attorneys_patent registration_yearly_avg_lag2,0.0
DE,Patent Attorneys_patent registration_yearly_avg_lag3,0.0
DE,R&D Employees_R&D jobs_mean_YTD,-4.074794631844631e-05
DE,R&D Employees_R&D jobs_yearly_avg_lag1,8.29877305763193e-06
DE,R&D Employees_R&D jobs_yearly_avg_lag2,6.8222106755238504e-06
DE,R&D Employees_R&D jobs_yearly_avg_lag3,1.2483809821652576e-05
DE,Research Institutions_collaboration with industry_mean_YTD,0.0
DE,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
DE,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
DE,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
DE,Research Institutions_research grant_mean_YTD,-5.407943310710233e-05
DE,Research Institutions_research grant_yearly_avg_lag1,8.610589931837344e-06
DE,Research Institutions_research grant_yearly_avg_lag2,1.4869525636437957e-05
DE,Research Institutions_research grant_yearly_avg_lag3,1.5504331790644522e-05
DE,Tax Authorities_R&D tax credit_mean_YTD,0.0
DE,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.0
DE,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.0
DE,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.0
DE,VCs_VC investment_mean_YTD,4.125891633926841e-07
DE,VCs_VC investment_yearly_avg_lag1,1.1320265994899357e-05
DE,VCs_VC investment_yearly_avg_lag2,1.0495881807318339e-05
DE,VCs_VC investment_yearly_avg_lag3,7.607926032836655e-06
DE,VCs_startup funding_mean_YTD,-0.00029048014051316515
DE,VCs_startup funding_yearly_avg_lag1,-8.38627176585572e-05
DE,VCs_startup funding_yearly_avg_lag2,-6.710350819484428e-05
DE,VCs_startup funding_yearly_avg_lag3,-5.082085774743928e-05
DE,Year,0.001775844790515767
DE,export_vol_lag1,4.649738745819159e-05
DE,export_vol_lag2,2.4227243481941854e-05
DE,export_vol_lag3,1.0675058000524887e-05
DE,gdpca_lag1,0.0072186096236571545
DE,gdpca_lag2,-0.000893358681408673
DE,gdpca_lag3,-0.0065740256239313725
DE,import_vol_lag1,5.672934615304708e-05
DE,import_vol_lag2,4.292927686841992e-05
DE,import_vol_lag3,2.1614564309120472e-05
DE,inflation_lag1,0.00016643414322564895
DE,inflation_lag2,0.00015467524242035138
DE,inflation_lag3,0.00014675220725711527
DE,population_lag1,0.0004927701981110913
DE,population_lag2,0.0004935746938894572
DE,population_lag3,0.0004961919530163989
DE,rd_expenditure_lag1,0.39633619834568873
DE,rd_expenditure_lag2,0.3167950013452325
DE,rd_expenditure_lag3,0.28565504395764724
DE,rd_expenditure_missing_lag1,0.0
DE,rd_expenditure_missing_lag2,0.0
DE,rd_expenditure_missing_lag3,0.0
DE,unemp_rate_lag1,1.096584950506094e-05
DE,unemp_rate_lag2,5.512325308452339e-06
DE,unemp_rate_lag3,5.496171549438717e-06
GB,Businesses_R&D expenditure_mean_YTD,-9.163317484749176e-05
GB,Businesses_R&D expenditure_yearly_avg_lag1,0.00027001482367543787
GB,Businesses_R&D expenditure_yearly_avg_lag2,0.00029209828641218007
GB,Businesses_R&D expenditure_yearly_avg_lag3,0.0001943230107082689
GB,Businesses_product development_mean_YTD,-0.0006365915203676911
GB,Businesses_product development_yearly_avg_lag1,0.00033751926882056676
GB,Businesses_product development_yearly_avg_lag2,0.00029620430422889484
GB,Businesses_product development_yearly_avg_lag3,0.0003185494221697533
GB,Consulting Firms_innovation management_mean_YTD,-0.000904095977713234
GB,Consulting Firms_innovation management_yearly_avg_lag1,-0.00020834367911227287
GB,Consulting Firms_innovation management_yearly_avg_lag2,-0.00013975906238721853
GB,Consulting Firms_innovation management_yearly_avg_lag3,-0.00010551661390226482
GB,Consulting Firms_innovation strategy_mean_YTD,-0.00015852869612651622
GB,Consulting Firms_innovation strategy_yearly_avg_lag1,3.044635088206798e-05
GB,Consulting Firms_innovation strategy_yearly_avg_lag2,4.127013658999755e-05
GB,Consulting Firms_innovation strategy_yearly_avg_lag3,4.329187377703475e-05
GB,Government agencies_government grants_mean_YTD,-0.00033342384985547994
GB,Government agencies_government grants_yearly_avg_lag1,0.0003738496254754864
GB,Government agencies_government grants_yearly_avg_lag2,0.00044734637895365296
GB,Government agencies_government grants_yearly_avg_lag3,0.0005193115905444067
GB,Government agencies_research funding_mean_YTD,-0.00037119110972774
GB,Government agencies_research funding_yearly_avg_lag1,0.00027704629864081545
GB,Government agencies_research funding_yearly_avg_lag2,0.0003776706737081633
GB,Government agencies_research funding_yearly_avg_lag3,0.0003956023473702689
GB,Innovation Hubs_startup incubation_mean_YTD,0.0
GB,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
GB,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
GB,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
GB,Innovation Hubs_technology park_mean_YTD,-0.0010297498610629136
GB,Innovation Hubs_technology park_yearly_avg_lag1,0.0001348618050776691
GB,Innovation Hubs_technology park_yearly_avg_lag2,0.0003136725139428921
GB,Innovation Hubs_technology park_yearly_avg_lag3,0.00033360439233960773
GB,Month,-0.0004645342985372047
GB,Patent Attorneys_patent attorney_mean_YTD,-0.00031910043016427096
GB,Patent Attorneys_patent attorney_yearly_avg_lag1,2.8447051018894964e-05
GB,Patent Attorneys_patent attorney_yearly_avg_lag2,7.129029499579205e-05
GB,Patent Attorneys_patent attorney_yearly_avg_lag3,6.922891327921013e-05
GB,Patent Attorneys_patent registration_mean_YTD,-8.079408810214194e-05
GB,Patent Attorneys_patent registration_yearly_avg_lag1,0.00010644530808542297
GB,Patent Attorneys_patent registration_yearly_avg_lag2,0.0001506482758624329
GB,Patent Attorneys_patent registration_yearly_avg_lag3,0.00013762580056898128
GB,R&D Employees_R&D jobs_mean_YTD,0.0
GB,R&D Employees_R&D jobs_yearly_avg_lag1,0.0
GB,R&D Employees_R&D jobs_yearly_avg_lag2,0.0
GB,R&D Employees_R&D jobs_yearly_avg_lag3,0.0
GB,Research Institutions_collaboration with industry_mean_YTD,0.0
GB,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
GB,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
GB,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
GB,Research Institutions_research grant_mean_YTD,-0.00046471638756195193
GB,Research Institutions_research grant_yearly_avg_lag1,9.53475497557189e-05
GB,Research Institutions_research grant_yearly_avg_lag2,0.00017826522115559453
GB,Research Institutions_research grant_yearly_avg_lag3,0.0001905874892972034
GB,Tax Authorities_R&D tax credit_mean_YTD,-0.00017241129171452485
GB,Tax Authorities_R&D tax credit_yearly_avg_lag1,0.00026720125441153704
GB,Tax Authorities_R&D tax credit_yearly_avg_lag2,0.0002444908549560668
GB,Tax Authorities_R&D tax credit_yearly_avg_lag3,0.00024303796354533088
GB,VCs_VC investment_mean_YTD,-1.0714030898298281e-06
GB,VCs_VC investment_yearly_avg_lag1,5.566251230571982e-05
GB,VCs_VC investment_yearly_avg_lag2,5.451521985488591e-05
GB,VCs_VC investment_yearly_avg_lag3,4.2219282192945684e-05
GB,VCs_startup funding_mean_YTD,-0.0010165644835620751
GB,VCs_startup funding_yearly_avg_lag1,-0.0003425533185773847
GB,VCs_startup funding_yearly_avg_lag2,-0.000278238151429722
GB,VCs_startup funding_yearly_avg_lag3,-0.00021289402359274612
GB,Year,0.0037364723061314594
GB,export_vol_lag1,7.033460864800928e-05
GB,export_vol_lag2,3.6166528873033684e-05
GB,export_vol_lag3,1.6700262569953118e-05
GB,gdpca_lag1,0.011932078969424985
GB,gdpca_lag2,-0.002801760601593714
GB,gdpca_lag3,-0.013688931044078234
GB,import_vol_lag1,7.807741198203902e-05
GB,import_vol_lag2,6.492260940555725e-05
GB,import_vol_lag3,3.445927216999377e-05
GB,inflation_lag1,0.0003360608797348422
GB,inflation_lag2,0.00031205079529062266
GB,inflation_lag3,0.0002958707277822682
GB,population_lag1,0.0008085326367246594
GB,population_lag2,0.0008085465187005783
GB,population_lag3,0.000812403518494014
GB,rd_expenditure_lag1,0.39738422937013884
GB,rd_expenditure_lag2,0.31756444083470287
GB,rd_expenditure_lag3,0.28481912268607906
GB,rd_expenditure_missing_lag1,0.0
GB,rd_expenditure_missing_lag2,0.0
GB,rd_expenditure_missing_lag3,0.0
GB,unemp_rate_lag1,2.188037782871382e-05
GB,unemp_rate_lag2,1.1184365453600824e-05
GB,unemp_rate_lag3,1.108633702098373e-05
JP,Businesses_R&D expenditure_mean_YTD,0.0
JP,Businesses_R&D expenditure_yearly_avg_lag1,0.0
JP,Businesses_R&D expenditure_yearly_avg_lag2,0.0
JP,Businesses_R&D expenditure_yearly_avg_lag3,0.0
JP,Businesses_product development_mean_YTD,0.0
JP,Businesses_product development_yearly_avg_lag1,0.0
JP,Businesses_product development_yearly_avg_lag2,0.0
JP,Businesses_product development_yearly_avg_lag3,0.0
JP,Consulting Firms_innovation management_mean_YTD,-8.302621482682193e-05
JP,Consulting Firms_innovation management_yearly_avg_lag1,-1.948856519105164e-05
JP,Consulting Firms_innovation management_yearly_avg_lag2,-1.3312727122061862e-05
JP,Consulting Firms_innovation management_yearly_avg_lag3,-9.85104824447236e-06
JP,Consulting Firms_innovation strategy_mean_YTD,-3.000503976392687e-05
JP,Consulting Firms_innovation strategy_yearly_avg_lag1,3.645502364752642e-06
JP,Consulting Firms_innovation strategy_yearly_avg_lag2,5.390361580345822e-06
JP,Consulting Firms_innovation strategy_yearly_avg_lag3,5.7968949793417854e-06
