Year,Month,NN,Sax,Mosley,date
2006,10,31.24087289801996,29.807644289955,34.4949787731576,2006-10-01
2006,11,27.19165613720548,32.8944423663793,32.995797175069,2006-11-01
2006,12,38.210489771532245,33.9464427806876,32.2942728210963,2006-12-01
2007,1,35.85712194701455,36.5246980658169,33.9689213714052,2007-01-01
2007,2,30.197586166081265,33.855521778791,37.4531488693721,2007-02-01
2007,3,36.60192972232765,37.6945684492484,36.9922024193878,2007-03-01
2007,4,40.17064998160369,33.5808743781561,36.6768488716377,2007-04-01
2007,5,34.40811968063253,38.7053590596694,35.7294986670825,2007-05-01
2007,6,38.144606168410945,36.9602582926724,35.5832246210842,2007-06-01
2007,7,43.60569360400322,38.8007442801057,36.765081838147,2007-07-01
2007,8,34.853964561149056,36.7338717853361,37.4714265283471,2007-08-01
2007,9,35.04146223509128,32.8273402925849,33.7704645176445,2007-09-01
2007,10,33.45895008713706,32.3450929487437,36.3843020107406,2007-10-01
2007,11,38.592494065664994,33.890640006747,35.8187776702519,2007-11-01
2007,12,26.82212534622575,35.8357342274704,31.1408061802414,2007-12-01
2008,1,45.18160046114096,37.3624807260872,39.3632546599204,2008-01-01
2008,2,38.97009168393418,36.745148993141,33.4860654458338,2008-02-01
2008,3,41.1521678433649,39.1165915125153,40.2129505181045,2008-03-01
2008,4,37.22110671897152,35.6159967768006,37.8504984863919,2008-04-01
2008,5,40.42487142934176,37.6091787237613,36.8427044521292,2008-05-01
2008,6,34.974817560566734,40.832556558926,39.5811440722983,2008-06-01
2008,7,37.055984307516134,39.7222103455026,37.5198452777637,2008-07-01
2008,8,38.10375586592359,38.2395986574368,35.5720366523734,2008-08-01
2008,9,37.42783193250825,33.9390601023044,37.1794671005526,2008-09-01
2008,10,38.67987691383149,35.7880045091079,42.1945448477368,2008-10-01
2008,11,30.22866446016457,36.9296951091067,34.0869254179271,2008-11-01
2008,12,30.089679605072966,37.6099267676472,35.6210118513054,2008-12-01
2009,1,33.47642419409298,34.5038790513281,35.2489393544582,2009-01-01
2009,2,34.88433752210443,35.6169067082288,36.8706860077405,2009-02-01
2009,3,36.23996849027453,37.0941334089327,39.0561565142298,2009-03-01
2009,4,37.104459734715796,38.217646229763,38.5499542854467,2009-04-01
2009,5,39.67087109485514,37.7733250845989,36.5088271719195,2009-05-01
2009,6,41.238118121996955,40.2172634452594,38.6856689638381,2009-06-01
2009,7,32.16819112205824,41.3097383344391,37.2093057707204,2009-07-01
2009,8,41.86916944860276,40.6980537909665,38.2141263957071,2009-08-01
2009,9,40.42720085545402,33.5997409307427,35.8982124925994,2009-09-01
2009,10,31.246137279494704,31.6618434869577,39.0599893575749,2009-10-01
2009,11,37.95030524868533,37.6063434647557,35.9400016408502,2009-11-01
2009,12,39.046017716007086,37.0223268923694,34.0793328732573,2009-12-01
2010,1,38.469358885404844,37.3040469306713,37.3324562217654,2010-01-01
2010,2,38.559525665148705,35.5167671637215,37.7185865053814,2010-02-01
2010,3,41.11970804132908,37.7073723116369,43.8650382103662,2010-03-01
2010,4,41.39611165468897,35.478404420193,42.4547292761795,2010-04-01
2010,5,40.88468430771436,38.4418559157215,37.9212417405837,2010-05-01
2010,6,37.50135143433411,41.9536026516187,37.3294387953287,2010-06-01
2010,7,30.705781958753946,43.1959120614222,36.5611825537783,2010-07-01
2010,8,35.484766632057784,39.9343564538418,35.9587758287146,2010-08-01
2010,9,41.47789919022817,32.7736780022943,33.3616731436752,2010-09-01
2010,10,33.85701164860166,33.7926738822277,34.3210838547451,2010-10-01
2010,11,33.48356091109249,33.8617637204632,36.323907300291,2010-11-01
2010,12,31.76882156110587,34.748148376648,31.560468459651,2010-12-01
2011,1,41.91591486418855,38.82756974914,39.8456401814422,2011-01-01
2011,2,41.60950036539541,36.3042847743038,38.1499058115584,2011-02-01
2011,3,44.85230419838416,39.8842644956956,43.4273188213024,2011-03-01
2011,4,38.794028078191964,36.3475773622169,41.0401340500366,2011-04-01
2011,5,39.37792193071077,38.0047273701718,38.0567237299561,2011-05-01
2011,6,36.83973003433098,40.8768531393659,38.4856959971162,2011-06-01
2011,7,36.03780921776368,45.8296516401783,37.7637950698583,2011-07-01
2011,8,37.579390148852966,38.9519616896249,37.7962369281492,2011-08-01
2011,9,40.83070387194059,33.5801858675042,35.4779181051565,2011-09-01
2011,10,31.860178801078963,34.287770858914,36.6412974380226,2011-10-01
2011,11,33.53199860273868,35.7832906975031,35.6159709688511,2011-11-01
2011,12,32.2961927952113,36.8475352641696,33.2250358073384,2011-12-01
2012,1,38.766871455583356,38.3322423380927,40.3176817337952,2012-01-01
2012,2,44.20738679971159,37.849118334681,40.7940533754154,2012-02-01
2012,3,41.809828754841696,37.9967734699162,39.7297014335373,2012-03-01
2012,4,40.154990611429675,37.9247616326346,38.657801840876,2012-04-01
2012,5,35.467044940845284,39.6361796464693,39.6642533244553,2012-05-01
2012,6,37.39062269313664,44.054969566281,40.4733220112585,2012-06-01
2012,7,35.53288912304207,44.6772384463298,36.9580012999513,2012-07-01
2012,8,36.30890941922453,38.2830406023781,37.3302533538792,2012-08-01
2012,9,39.67212923802896,33.1110943666381,37.548880461094,2012-09-01
2012,10,37.21442060092342,34.30355280596,37.8159263528314,2012-10-01
2012,11,34.50367242986723,32.7110470730984,33.4829459068017,2012-11-01
2012,12,33.7916406122636,35.9403883964189,32.0475855850027,2012-12-01
2013,1,48.63272792388397,38.6598074655354,38.9376973635049,2013-01-01
2013,2,43.93852769548508,38.482854913421,39.6320176398373,2013-02-01
2013,3,38.03536317720664,38.9224580300009,39.0331014104391,2013-03-01
2013,4,39.18511473013321,37.6740779868615,40.1145563875472,2013-04-01
2013,5,35.315141680123965,40.2919060960009,40.1772863496426,2013-05-01
2013,6,34.46697201050401,44.9133973922323,39.6177304571196,2013-06-01
2013,7,36.929658553606465,44.2024921071675,39.0005855114321,2013-07-01
2013,8,39.81755526258094,43.4207795351011,39.7265644463031,2013-08-01
2013,9,40.36433834380279,35.4384949539802,38.1497664012638,2013-09-01
2013,10,37.432739839915996,32.408200446948,38.7856571306215,2013-10-01
2013,11,38.45541712997329,36.9096909339997,38.7432044559623,2013-11-01
2013,12,35.70366782443362,36.9530643104017,36.3590566179765,2013-12-01
2014,1,43.85645019755264,36.9706561174853,41.1461640241047,2014-01-01
2014,2,44.70369704775931,40.5507147863867,43.5595357498045,2014-02-01
2014,3,41.597872726088454,39.1688663366842,40.333382756249,2014-03-01
2014,4,43.13364406364637,40.0036708920944,42.6719933564589,2014-04-01
2014,5,38.869476838723806,41.4698345946414,39.8435210040486,2014-05-01
2014,6,37.867035911159036,46.1984845714102,39.4011763106138,2014-06-01
2014,7,42.77892845045401,46.8767165086491,42.6564183389162,2014-07-01
2014,8,41.340049493725004,45.246495148809,39.9498938636086,2014-08-01
2014,9,37.2282537952536,36.2432135115929,40.7307648665664,2014-09-01
2014,10,39.43909897113023,34.3308299240178,39.2466831726946,2014-10-01
2014,11,37.153216295437154,36.4040758302433,36.6245713400252,2014-11-01
2014,12,33.8077588311373,38.3119244000526,35.6113778389766,2014-12-01
2015,1,44.39035101947587,40.4351121581914,40.6233282606909,2015-01-01
2015,2,43.55617441116099,41.862716517406,41.4446414962576,2015-02-01
2015,3,44.50623992940662,43.9230828008522,43.6444823896855,2015-03-01
2015,4,43.36781189769875,42.7193714359559,45.7748387074028,2015-04-01
2015,5,40.84126388097295,46.041704675894,43.5386171480685,2015-05-01
2015,6,44.33054366698674,46.5310407805877,43.4375246680306,2015-06-01
2015,7,39.69786432940791,49.1340168659524,42.0698780049277,2015-07-01
2015,8,45.05809061239497,46.788206762691,45.2061093006287,2015-08-01
2015,9,42.57866405476916,36.1709420535705,41.2773982459624,2015-09-01
2015,10,42.69649954885106,37.0888753321751,42.3842275681599,2015-10-01
2015,11,35.75990515142241,37.3910899332173,39.6766045736136,2015-11-01
2015,12,40.617591497452615,39.3148406835066,38.3233496365718,2015-12-01
2016,1,48.15433641611526,43.1070227934286,45.647177617306,2016-01-01
2016,2,47.64249422342352,40.7569701187678,46.1285673135061,2016-02-01
2016,3,45.20789585317702,43.8900106497481,46.2872775254006,2016-03-01
2016,4,42.98226104648118,42.2166914608195,46.5805730083508,2016-04-01
2016,5,43.93404687799162,44.5682496789465,46.2536316765223,2016-05-01
2016,6,42.219478024980816,50.4854512449744,46.625375489312,2016-06-01
2016,7,42.417716005732395,54.0219604993,45.6341686153499,2016-07-01
2016,8,43.50417177396913,47.0831215225129,44.1001014359143,2016-08-01
2016,9,44.62021882691973,37.7821101296772,43.8158226054356,2016-09-01
2016,10,44.87120009390362,39.9716502349646,43.4356693793418,2016-10-01
2016,11,42.642188154068556,40.9267349449318,38.2789087698635,2016-11-01
2016,12,39.9756936062942,43.3617276249856,35.3844274667541,2016-12-01
2017,1,35.822916165943276,47.2013571295342,41.8731281449768,2017-01-01
2017,2,36.28329062913184,40.8153403533238,42.8029557323669,2017-02-01
2017,3,38.404976509455956,43.9273773193896,44.8845499619526,2017-03-01
2017,4,56.651832247014305,52.2413131786613,54.7276013029209,2017-04-01
2017,5,55.526877828806604,44.9968825849721,46.6569288934822,2017-05-01
2017,6,43.59641444865859,51.1416973972573,45.7481121069065,2017-06-01
2017,7,47.84342244175419,54.3687012648094,44.422450512367,2017-07-01
2017,8,38.285069676864296,47.9333732806726,45.5407340032456,2017-08-01
2017,9,49.84740883395622,44.7173920794819,45.3115237366154,2017-09-01
2017,10,64.54947775909513,38.6022442401824,50.0025453561715,2017-10-01
2017,11,44.2007636094435,40.7389327951698,46.6683804450848,2017-11-01
2017,12,38.61851937651611,42.9463579031858,40.9920593305498,2017-12-01
2018,1,51.24377699853558,43.1685360084075,48.7125272080325,2018-01-01
2018,2,53.30044584917142,44.5410170166975,50.925620185986,2018-02-01
2018,3,52.429678370461666,50.0020448720278,51.3499000887713,2018-03-01
2018,4,49.61529169236484,48.301590594633,51.3011191115688,2018-04-01
2018,5,48.29190887075212,55.2542531197527,48.599540229475,2018-05-01
2018,6,49.85408500370209,58.7092885457592,48.2224223084975,2018-06-01
2018,7,46.2186929377295,59.7034984216858,49.5918806540573,2018-07-01
2018,8,42.309451942363836,50.9941444695278,48.7065430850094,2018-08-01
2018,9,44.530184470270726,38.8205455481799,45.0138975884834,2018-09-01
2018,10,50.08107062384911,41.7322318492964,49.1501006965849,2018-10-01
2018,11,49.22968755719065,45.0810192438188,47.8023891932594,2018-11-01
2018,12,49.3230714356165,50.1191760622214,47.0514054022826,2018-12-01
2019,1,45.45311227524004,49.1027900586767,54.80031396567,2019-01-01
2019,2,56.61106032971258,48.4212107182351,54.8018654374564,2019-02-01
2019,3,43.58574224762816,46.6341346430487,52.8627757344798,2019-03-01
2019,4,46.67384663737213,46.7104632536931,54.4785751133591,2019-04-01
2019,5,44.96928037097563,53.6810072768872,53.8152679590093,2019-05-01
2019,6,38.6204702395895,64.3453719534517,57.1244135901273,2019-06-01
2019,7,55.959683602785546,62.2324027328319,52.3677447435473,2019-07-01
2019,8,58.103906455456865,58.1899328060781,51.7154098748861,2019-08-01
2019,9,63.61009911013789,52.0832504781083,50.7945917148856,2019-09-01
2019,10,60.651461374182034,52.0346633211114,51.40141739702,2019-10-01
2019,11,57.56839915656796,49.149651590035,49.3466538919055,2019-11-01
2019,12,60.03839117944572,49.2605741469367,48.3364235567478,2019-12-01
2020,1,50.872160073928576,64.8575094903009,56.3847411440971,2020-01-01
2020,2,59.27966355281271,57.1789485216787,56.7782221948502,2020-02-01
2020,3,65.51266976369003,48.8417392938259,58.9501577729054,2020-03-01
2020,4,69.87888817391095,41.4356584765189,53.7960459898724,2020-04-01
2020,5,52.800971986792305,55.8991122379014,55.0128236229421,2020-05-01
2020,6,42.440646272801814,62.281890575743,58.5546511138948,2020-06-01
2020,7,56.331337434043846,64.4119585243446,60.8714668704801,2020-07-01
2020,8,54.218615845956094,55.0352772661056,57.0970500308191,2020-08-01
2020,9,59.93354243397522,48.1622180077298,56.7261777202564,2020-09-01
2020,10,54.44233030807648,58.144948248659,53.4167229920692,2020-10-01
2020,11,47.51197259933155,55.2957635785278,49.372735857701,2020-11-01
2020,12,58.74046960266338,60.4182438266475,55.0024727380952,2020-12-01
2021,1,56.14455411311695,57.1981276158798,65.494543345899,2021-01-01
2021,2,61.44589264350262,57.0099001603085,68.0164089378144,2021-02-01
2021,3,59.16769097129932,60.0515078197742,62.7570050625515,2021-03-01
2021,4,65.24374301263265,57.1901593642567,58.0122687177382,2021-04-01
2021,5,60.287573379632796,61.9078286688688,58.8769278343267,2021-05-01
2021,6,59.47045384036922,64.4759300431366,58.723047507006,2021-06-01
2021,7,63.54323911133877,66.4385154023582,55.5378475709677,2021-07-01
2021,8,63.85864899776863,63.9056310116516,58.1546681900062,2021-08-01
2021,9,65.6458658759691,52.9951935425598,58.064936723569,2021-09-01
2021,10,60.970138646430826,53.703170278717,57.2116986094352,2021-10-01
2021,11,50.30211089566183,57.5208445648773,57.8179049496696,2021-11-01
2021,12,43.63298882461835,57.3160918399525,51.0456428633576,2021-12-01
